P_coeffs,Q_coeffs,value,constant,c0,c1,c2
"(2,-37,-9)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-37,-9)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-33,-9)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-33,-9)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-17,-9)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-17,-9)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-18,-9)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-18,-9)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,11,-9)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,11,-9)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,9,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,9,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-24,-9)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-24,-9)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-3,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-3,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-6,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-6,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,16,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,16,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,0,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,0,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-4,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-4,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,13,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,13,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,16,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,16,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,6,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,1,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,1,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-9,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,-20,-9)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-20,-9)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-27,-15)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-27,-15)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,13,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,13,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-24,-7)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-24,-7)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-12,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-12,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-2,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-2,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,26,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,26,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,10,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,10,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,3,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,3,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-1,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-1,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,-9,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-34,-15)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-34,-15)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,-37,-15)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-25,-7)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-25,-7)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-27,-7)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-27,-7)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,23,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,12,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,12,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,35,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,35,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,23,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,20,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,20,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,0,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,0,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-37,-15)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,19,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,19,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,22,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,22,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,-28,-7)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,36,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,36,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,17,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,17,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,4,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,4,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,25,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,25,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,15,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,15,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,35,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,35,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-28,-7)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,-40,-7)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-40,-7)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,40,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,40,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,28,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,28,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-37,-7)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-37,-7)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,18,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,18,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,34,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,34,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,32,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,32,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,31,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,31,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,32,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,32,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-3,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-3,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,38,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,38,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,3,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,3,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,6,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,6,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,37,-8)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,37,-8)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-15,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-15,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-16,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-16,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,-13,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-19,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-19,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-22,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-22,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-25,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-25,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-9,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-9,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-18,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-18,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-32,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-32,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-33,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-33,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-21,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-21,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-34,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-34,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-12,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-12,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-31,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-31,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-36,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-36,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-28,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-28,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-37,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-37,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-38,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-38,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-35,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-35,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,33,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,33,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-10,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-10,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-39,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-39,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-17,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-17,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,19,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,23,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,23,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-7,-2)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-7,-2)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-8,-2)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-8,-2)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-5,-2)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-5,-2)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,11,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,11,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,8,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,8,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,17,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-4,-2)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-4,-2)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,22,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,22,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-11,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-11,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,23,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,23,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,21,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,21,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,2,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,5,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,5,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,2,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,4,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,4,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,20,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,20,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,24,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,24,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,17,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,34,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,37,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,37,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-6,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-6,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,14,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,14,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,18,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,18,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,15,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,15,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-4,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-4,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,1,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,1,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-13,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,-1,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-1,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-2,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-2,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-11,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-11,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-14,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-14,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,36,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,36,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-5,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-5,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-26,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-26,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-27,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-27,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,20,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,20,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,30,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,30,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,27,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,27,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-36,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-36,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-8,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-8,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-20,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-20,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-24,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-24,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-23,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-23,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,40,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,40,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,39,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,39,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-38,-4)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-38,-4)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-37,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-37,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-12,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-12,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-39,-4)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-39,-4)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-35,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-35,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-34,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-34,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-37,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-37,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-38,-10)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-38,-10)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-29,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-29,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-32,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-32,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-30,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-30,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-39,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-39,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-33,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-33,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,6,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,6,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,32,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,32,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-33,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-33,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-36,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-36,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,19,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,7,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,7,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-3,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-3,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-10,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-10,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,10,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,10,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,35,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,35,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,13,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,13,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,25,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,25,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,26,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,26,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,29,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,29,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,16,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,16,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,12,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,12,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-26,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-26,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,1,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,1,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-2,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-2,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,17,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,17,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,13,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,13,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,16,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,16,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,0,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,0,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,3,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,3,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,4,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,4,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-40,-5)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-40,-5)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,38,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,38,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-12,-3)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-12,-3)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,39,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,39,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,15,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,15,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-22,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-22,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-29,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-29,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-31,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-31,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-9,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-9,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-35,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-35,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,0,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,0,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-28,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-28,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-13,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-13,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,21,-6)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,21,-6)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-39,-2)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-39,-2)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-25,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-25,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,9,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,9,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,7,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,7,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,19,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,19,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-32,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-32,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,23,-3)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,23,-3)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,26,-3)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,26,-3)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,22,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,22,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,10,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,10,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,6,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,6,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-24,-2)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-24,-2)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-23,-2)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-23,-2)","(37,3,-40)",4,sqrt(2),4,1,-999
"(4,-19,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-16,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-16,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-19,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,3,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,3,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-6,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-6,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-38,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-38,-1)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-34,-1)","(37,3,-40)",2,sqrt(2),2,1,-999
"(2,13,-3)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,13,-3)","(37,3,-40)",4,sqrt(2),4,1,-999
"(2,-27,-2)","(37,3,-40)",2,sqrt(2),2,1,-999
"(4,-27,-2)","(37,3,-40)",4,sqrt(2),4,1,-999
