sample_id,depth,prime_An,prime_Bn,doubly_prime,mean_ratio,min_ratio,overflow_depth
4698,68,9,9,1,185.439209,35.630013,68
4699,75,4,5,0,181.671539,43.905952,75
4700,68,6,8,2,160.922485,20.115816,68
4701,74,6,8,2,146.033859,12.691667,74
4702,74,2,4,0,182.745010,29.055025,74
4703,65,5,5,2,191.659286,16.403742,65
4704,76,4,5,0,169.240005,35.803764,76
4705,78,6,2,0,169.274506,46.964748,78
4706,86,7,6,1,127.185135,20.115816,86
4707,81,7,6,1,156.454269,12.011325,81
4708,72,9,8,3,154.879639,7.980152,72
4709,78,4,4,1,161.934845,12.691667,78
4710,65,4,5,0,179.535278,38.298103,65
4711,84,8,11,2,142.941071,12.691667,84
4712,69,8,4,0,168.886307,11.155773,69
4713,66,6,5,1,173.588913,12.011325,66
4714,74,2,3,0,184.015976,29.469137,74
4715,82,5,6,1,148.896469,20.115816,82
4716,80,6,8,1,166.717773,12.011325,80
4717,78,3,8,1,169.879684,12.691667,78
4718,80,10,7,1,152.629639,12.691667,80
4719,79,6,4,1,173.494415,35.803764,79
4720,85,10,7,1,161.938477,20.115816,85
4721,82,7,4,0,157.818176,12.691667,82
4722,86,4,6,2,163.849442,12.011325,86
4723,76,6,5,0,158.333359,12.011325,76
4724,75,4,5,0,176.650024,20.115816,75
4725,76,7,7,2,166.306488,19.037500,76
4726,63,4,2,0,177.240143,22.370153,63
4727,76,5,7,2,151.297073,12.691667,76
4728,77,6,7,2,162.931854,12.691667,77
4729,74,9,6,2,165.532608,33.335388,74
4730,80,4,4,0,145.045395,12.691667,80
4731,74,7,5,2,155.068619,20.115816,74
4732,85,7,5,0,156.256607,19.037500,85
4733,64,5,8,1,166.891251,19.037500,64
4734,70,4,5,0,170.034195,47.388916,70
4735,77,6,7,1,135.553146,12.011325,77
4736,77,7,7,2,141.267975,12.691667,77
4737,84,8,5,2,142.186676,12.691667,84
4738,73,4,9,1,169.520493,12.691667,73
4739,65,3,8,3,181.392746,12.691667,65
4740,74,8,7,1,150.748718,20.115816,74
4741,74,6,6,1,179.803101,12.691667,74
4742,79,9,13,1,134.380554,12.691667,79
4743,88,5,5,0,152.681061,15.270006,88
4744,71,3,8,0,174.002258,29.469137,71
4745,73,4,7,0,162.023911,20.115816,73
4746,76,5,6,0,163.602432,12.691667,76
4747,69,8,10,1,166.073441,12.691667,69
4748,65,6,3,2,185.633408,16.403742,65
4749,65,4,4,2,183.520340,49.731518,65
4750,80,6,6,2,158.483200,12.691667,80
4751,76,7,5,1,157.773056,11.155773,76
4752,81,6,3,0,154.047195,11.155773,81
4753,60,6,7,2,199.454880,29.469137,60
4754,63,2,4,0,174.096588,12.691667,63
4755,76,6,3,0,150.206192,25.902905,76
4756,72,4,3,0,191.583298,69.202660,72
4757,71,3,6,0,157.935608,24.031046,71
4758,87,8,5,1,152.585922,25.902905,87
4759,84,4,8,1,165.539825,53.427013,84
4760,76,4,5,0,144.099197,12.011325,76
4761,82,8,5,2,154.663223,9.634301,82
4762,82,10,8,2,152.913467,12.691667,82
4763,78,6,5,0,136.265182,12.691667,78
4764,73,8,6,1,153.213516,10.349608,73
4765,73,7,5,1,157.660614,25.902905,73
4766,76,4,7,0,155.148560,12.691667,76
4767,85,5,4,0,139.455154,12.691667,85
4768,74,4,2,0,191.864456,66.318146,74
4769,79,3,1,0,173.582016,50.189442,79
4770,64,3,7,1,182.995193,51.876717,64
4771,80,2,4,0,157.050842,39.379848,80
4772,75,6,4,1,177.428986,20.115816,75
4773,71,7,6,1,164.581787,19.037500,71
4774,75,10,5,1,150.012253,19.037500,75
4775,78,8,7,1,146.965546,12.691667,78
4776,73,7,4,1,153.927032,35.630013,73
4777,79,8,2,0,171.798279,29.469137,79
4778,72,4,7,1,194.231125,19.037500,72
4779,75,4,6,1,171.636032,10.349608,75
4780,74,9,8,2,134.914734,12.691667,74
4781,75,9,8,2,146.346893,11.155773,75
4782,77,7,2,1,159.676346,51.876717,77
4783,82,5,5,1,165.481506,20.115816,82
4784,79,6,10,1,146.801376,12.691667,79
4785,64,5,3,0,188.062408,29.469137,64
4786,74,6,5,1,170.422745,15.270006,74
4787,76,2,5,0,164.330215,12.691667,76
4788,78,3,7,1,160.691345,35.630013,78
4789,71,4,4,1,157.471786,12.691667,71
4790,73,1,5,1,176.795700,33.329205,73
4791,72,7,4,0,176.705658,29.469137,72
4792,66,6,7,1,177.867279,50.278202,66
4793,89,10,4,1,148.508865,11.155773,89
4794,67,8,4,1,155.656799,27.606789,67
4795,78,8,8,3,151.513779,9.008494,78
4796,74,7,5,2,177.044632,29.469137,74
4797,77,6,6,0,167.765732,43.577831,77
4798,68,6,7,1,163.689011,20.115816,68
4799,86,8,7,0,147.754623,20.115816,86
4800,73,11,6,1,172.499557,35.630013,73
4801,79,3,3,1,180.642029,59.980457,79
4802,74,10,9,0,153.578690,12.011325,74
4803,87,7,6,2,143.454834,15.270006,87
4804,89,5,6,0,147.223846,29.469137,89
4805,85,5,3,1,156.805374,38.592636,85
4806,65,5,3,1,178.355209,25.902905,65
4807,73,9,4,0,158.271301,38.767426,73
4808,67,8,8,1,177.599884,12.011325,67
4809,73,6,6,2,178.040237,19.037500,73
4810,66,5,6,1,148.659515,19.037500,66
4811,72,5,7,2,167.977783,12.691667,72
4812,81,6,7,2,154.133881,12.691667,81
4813,75,8,5,0,189.851532,47.874401,75
4814,89,8,6,2,131.988205,12.691667,89
4815,92,4,5,0,156.237656,45.598808,92
4816,63,5,1,0,216.323196,43.905952,63
4817,74,5,5,1,172.832260,20.115816,74
4818,66,5,5,2,173.005051,12.011325,66
4819,62,3,6,1,181.076431,17.681482,62
4820,69,7,6,0,182.394775,12.011325,69
4821,68,6,3,0,183.033981,11.155773,68
4822,78,6,7,1,140.336197,38.298103,78
4823,72,4,4,0,171.615479,33.329205,72
4824,68,4,5,0,189.675186,12.691667,68
4825,59,4,2,0,235.368210,84.480736,59
4826,72,8,7,2,164.925491,10.349608,72
4827,66,5,5,1,179.845093,12.691667,66
4828,73,9,4,2,169.407288,51.876717,73
4829,66,9,7,3,165.793808,20.115816,66
4830,67,8,8,2,169.436554,12.691667,67
4831,66,2,5,0,209.644516,46.964748,66
4832,63,6,5,1,192.452820,20.115816,63
4833,73,8,5,1,164.152817,16.403742,73
4834,70,1,5,0,179.569626,12.691667,70
4835,72,7,6,2,168.453827,20.115816,72
4836,68,4,6,1,175.395798,54.235142,68
4837,81,5,6,1,187.778214,46.461182,81
4838,70,8,5,0,189.790756,19.037500,70
4839,87,10,6,1,154.775711,12.691667,87
4840,69,5,3,0,194.627136,42.303638,69
4841,84,4,6,0,146.476242,41.281269,84
4842,81,2,6,0,154.708801,38.298103,81
4843,78,6,6,2,167.706360,12.691667,78
4844,61,1,1,0,194.685760,29.469137,61
4845,75,8,5,1,181.195740,20.115816,75
4846,71,8,4,1,161.405457,41.281269,71
4847,79,9,4,2,160.541153,20.115816,79
4848,80,8,9,3,147.750366,20.115816,80
4849,67,6,5,0,178.078415,35.630013,67
4850,76,7,5,0,191.328217,27.889433,76
4851,86,8,6,1,160.673294,29.469137,86
4852,97,8,11,1,139.363739,16.403742,97
4853,82,8,3,0,163.147461,29.469137,82
4854,80,9,5,0,167.414078,16.403742,80
4855,75,4,6,0,190.815247,17.681482,75
4856,74,11,7,2,153.370209,27.889433,74
4857,74,9,2,1,187.479385,27.889433,74
4858,76,5,3,0,162.601837,12.691667,76
4859,64,4,3,0,166.161530,12.691667,64
4860,67,6,5,1,198.212601,12.691667,67
4861,78,9,5,2,129.315140,10.349608,78
4862,76,5,6,0,160.011795,29.469137,76
4863,71,3,3,1,177.766876,20.115816,71
4864,72,6,6,1,163.429993,12.011325,72
4865,77,7,5,0,181.843338,57.735371,77
4866,73,9,4,1,166.271545,20.115816,73
4867,78,8,5,0,159.882904,12.691667,78
4868,83,7,9,2,141.782196,9.634301,83
4869,83,8,8,2,165.141174,24.031046,83
4870,78,5,8,2,167.060883,12.691667,78
4871,72,2,4,1,171.834412,12.691667,72
4872,63,5,6,0,152.183044,12.691667,63
4873,87,5,13,2,138.703903,12.691667,87
4874,76,8,4,1,183.282745,47.730217,76
4875,64,1,5,0,193.302185,29.469137,64
4876,84,2,8,0,148.555695,12.691667,84
4877,84,7,6,1,160.381760,12.011325,84
4878,70,7,6,2,194.538071,29.469137,70
4879,76,7,7,3,149.220016,29.469137,76
4880,80,5,5,1,154.440079,12.691667,80
4881,76,6,1,0,184.285904,38.592636,76
4882,70,6,5,0,166.904037,20.115816,70
4883,84,4,4,1,167.263596,20.115816,84
4884,78,4,6,0,172.620575,12.011325,78
4885,79,7,7,1,146.955612,12.691667,79
4886,69,3,6,1,157.416367,29.469137,69
4887,80,7,9,2,167.011047,12.691667,80
4888,83,9,9,1,140.743332,19.037500,83
4889,76,9,7,1,174.209885,57.411541,76
4890,79,10,13,1,148.697540,12.691667,79
4891,75,3,6,1,151.533569,36.821884,75
4892,87,7,8,0,138.515045,33.978039,87
4893,80,5,5,1,182.843338,12.011325,80
4894,68,6,6,1,179.026535,12.691667,68
4895,78,5,2,0,184.379395,27.889433,78
4896,84,7,9,0,138.725449,12.691667,84
4897,69,2,4,0,206.367599,35.630013,69
4898,72,5,5,1,178.102417,41.552361,72
4899,87,8,10,3,139.326309,10.349608,87
4900,80,7,5,0,173.548264,19.037500,80
4901,69,6,8,3,159.765137,20.115816,69
4902,90,12,6,2,146.015854,35.630013,90
4903,88,8,6,0,146.783600,12.691667,88
4904,64,4,6,1,209.466110,35.630013,64
4905,80,5,5,0,163.402390,29.469137,80
4906,81,4,9,0,161.010498,16.403742,81
4907,77,5,7,1,153.432358,38.274361,77
4908,77,3,7,1,172.621124,20.115816,77
4909,88,2,6,0,158.686813,41.281269,88
4910,83,7,8,2,140.992691,20.115816,83
4911,76,10,9,2,168.901947,11.155773,76
4912,82,9,7,0,153.422913,12.011325,82
4913,79,6,4,1,151.541107,12.011325,79
4914,67,2,3,0,206.087784,12.691667,67
4915,67,4,5,0,181.831985,56.787571,67
4916,76,5,7,0,151.069611,33.720055,76
4917,72,4,5,0,168.320831,46.964748,72
4918,86,9,8,0,146.959076,12.011325,86
4919,80,10,7,2,155.610229,11.155773,80
4920,80,6,4,1,153.475159,11.155773,80
4921,78,7,7,1,176.019745,12.691667,78
4922,86,4,8,0,158.268784,27.889433,86
4923,69,4,4,0,184.463989,33.720055,69
4924,87,9,7,2,130.744507,12.691667,87
4925,73,5,2,0,178.375031,29.469137,73
4926,76,10,5,0,170.199219,20.115816,76
4927,75,7,6,1,152.551315,19.196774,75
4928,68,3,6,0,137.261444,20.115816,68
4929,74,3,7,0,169.271927,43.905952,74
4930,78,7,5,2,180.780518,29.469137,78
4931,69,8,5,2,183.076035,20.115816,69
4932,77,6,6,1,176.835312,19.037500,77
4933,77,4,3,1,160.815948,48.094746,77
4934,83,11,6,1,144.938171,17.681482,83
4935,68,4,3,0,186.437439,17.681482,68
4936,77,2,6,1,159.499405,12.691667,77
4937,82,11,9,3,141.490143,12.691667,82
4938,80,8,7,0,163.614761,12.011325,80
4939,86,10,6,3,143.057983,26.578962,86
4940,81,5,7,2,174.893082,40.750481,81
4941,88,9,11,3,137.488708,12.011325,88
4942,78,8,6,2,147.538971,11.155773,78
4943,74,6,9,2,175.074310,11.155773,74
4944,65,4,6,1,190.444229,20.115816,65
4945,76,7,4,2,186.376297,35.630013,76
4946,69,6,5,0,193.929611,20.115816,69
4947,74,4,4,1,154.057999,20.115816,74
4948,87,8,10,3,144.966171,9.634301,87
4949,73,8,6,1,150.640854,19.037500,73
4950,75,7,4,0,170.406860,17.681482,75
4951,71,7,6,2,160.301315,38.729263,71
4952,73,2,7,0,169.202682,38.592636,73
4953,78,4,8,2,158.908264,19.037500,78
4954,78,8,9,3,152.214981,10.349608,78
4955,83,10,3,2,137.156250,12.691667,83
4956,75,5,5,1,166.792587,12.691667,75
4957,62,1,4,0,173.793503,20.115816,62
4958,62,5,6,1,171.748398,12.691667,62
4959,82,4,6,0,172.598282,19.037500,82
4960,76,3,7,0,155.700317,12.691667,76
4961,73,4,6,2,170.817017,11.155773,73
4962,69,8,5,1,159.789597,41.572227,69
4963,70,7,8,1,165.526108,16.403742,70
4964,69,5,6,1,186.180511,29.469137,69
4965,56,5,3,1,201.000183,20.115816,56
4966,89,7,10,1,143.816254,20.115816,89
4967,82,7,9,2,152.178665,29.469137,82
4968,75,6,6,0,169.815445,12.691667,75
4969,65,2,7,0,164.334686,43.905952,65
4970,86,7,8,1,160.665100,37.428825,86
4971,71,5,4,0,175.755081,29.469137,71
4972,74,5,6,2,185.385559,29.469137,74
4973,81,4,3,1,160.876282,29.469137,81
4974,82,10,4,0,156.261353,29.469137,82
4975,71,6,4,1,198.904114,12.691667,71
4976,67,5,6,1,188.190796,12.691667,67
4977,63,4,5,1,177.259918,12.691667,63
4978,68,7,4,0,165.824402,27.046902,68
4979,85,10,7,2,150.932495,29.469137,85
4980,72,7,7,1,157.334381,18.529339,72
4981,80,4,5,0,171.351135,19.037500,80
4982,69,9,4,1,173.963623,29.469137,69
4983,71,6,6,0,168.332214,12.691667,71
4984,71,4,6,2,218.009109,46.964748,71
4985,88,6,5,1,144.763992,12.691667,88
4986,85,6,7,2,143.834793,12.691667,85
4987,86,7,6,1,147.735977,12.691667,86
4988,82,6,9,2,143.358475,12.691667,82
4989,73,6,7,1,165.169983,20.115816,73
4990,78,7,8,1,162.797318,12.691667,78
4991,79,5,6,3,144.227798,20.115816,79
4992,75,7,4,2,166.861786,19.037500,75
4993,66,4,6,2,186.225250,35.630013,66
4994,80,4,3,0,142.275589,17.681482,80
4995,81,3,8,1,140.610748,12.691667,81
4996,70,7,3,0,197.670166,12.691667,70
4997,73,9,7,2,164.014557,29.469137,73
4998,70,4,5,0,148.676712,33.951729,70
4999,83,7,9,0,148.056976,11.155773,83
5000,74,8,3,2,154.710068,29.469137,74
5001,85,6,6,1,171.447052,12.691667,85
5002,88,6,9,3,150.970215,35.630013,88
5003,77,5,6,0,150.146973,12.691667,77
5004,83,6,5,1,162.424042,17.681482,83
5005,86,9,7,1,137.768372,12.691667,86
5006,68,2,1,0,154.599030,20.115816,68
5007,68,2,7,0,160.165558,53.913280,68
5008,83,8,5,1,151.921524,12.691667,83
5009,69,4,6,1,180.493851,12.691667,69
5010,67,2,10,1,182.763565,53.828129,67
5011,61,4,5,0,184.528824,20.115816,61
5012,80,9,9,0,138.488052,7.980152,80
5013,72,4,6,1,173.294601,51.876717,72
5014,71,2,3,0,179.636551,49.095844,71
5015,69,8,4,0,178.160568,12.691667,69
5016,85,3,7,1,147.485779,20.115816,85
5017,68,2,1,0,243.161331,77.900574,68
5018,72,3,5,0,189.791855,12.691667,72
5019,68,6,5,0,168.032135,12.691667,68
5020,77,4,6,1,172.170609,20.115816,77
5021,63,3,4,0,184.044220,49.862171,63
5022,71,8,3,1,165.194839,12.011325,71
5023,79,6,6,1,165.754150,43.964386,79
5024,77,5,7,1,168.530319,12.691667,77
5025,77,3,4,0,159.784683,20.115816,77
5026,73,6,7,3,169.680527,20.115816,73
5027,70,5,6,0,197.939514,29.469137,70
5028,70,6,6,0,168.077667,17.681482,70
5029,70,5,4,1,182.218399,19.037500,70
5030,61,4,5,2,158.699722,20.115816,61
5031,83,6,2,0,155.824127,12.691667,83
5032,67,6,6,3,189.466095,27.046902,67
5033,69,6,5,2,193.790482,20.115816,69
5034,91,5,9,0,146.428879,12.011325,91
5035,75,3,4,1,153.073776,12.691667,75
5036,78,4,3,0,160.902176,29.055025,78
5037,83,9,6,1,163.606262,11.155773,83
5038,67,2,3,1,192.136078,19.037500,67
5039,77,5,4,1,168.486618,35.554741,77
5040,76,6,8,0,161.071075,38.298103,76
5041,81,8,4,1,164.570480,20.115816,81
5042,71,5,9,2,172.812195,12.691667,71
5043,76,3,6,0,157.296494,29.469137,76
5044,72,5,5,0,178.351959,12.691667,72
5045,75,9,12,3,174.222031,12.691667,75
5046,75,3,8,0,192.305710,43.905952,75
5047,69,6,7,1,152.626389,12.691667,69
5048,74,11,9,2,156.199509,10.349608,74
5049,65,5,6,2,171.443253,35.630013,65
5050,66,6,8,0,181.003906,27.889433,66
5051,75,6,4,1,163.916489,27.046902,75
5052,76,6,4,1,175.586670,12.691667,76
5053,81,7,5,1,166.441803,12.691667,81
5054,92,10,3,1,146.980057,19.037500,92
5055,75,7,8,1,156.927734,12.691667,75
5056,71,4,3,1,188.746552,20.115816,71
5057,68,2,4,0,194.323639,35.630013,68
5058,76,3,4,0,165.396774,29.469137,76
5059,65,4,6,0,192.255859,56.687386,65
5060,78,6,6,0,183.616455,29.469137,78
5061,77,5,3,0,175.291107,35.630013,77
5062,83,5,6,1,158.718475,45.737514,83
5063,74,8,6,1,160.977707,12.691667,74
5064,77,7,6,0,166.893784,20.115816,77
5065,86,5,7,0,151.922974,12.691667,86
5066,82,6,7,1,128.461838,12.691667,82
5067,86,6,6,0,159.584503,12.691667,86
5068,72,1,2,0,192.815582,64.949326,72
5069,76,9,8,2,142.358154,17.681482,76
5070,87,3,2,0,160.315536,52.739559,87
5071,79,2,7,1,176.710205,29.469137,79
5072,72,9,7,2,161.639191,10.349608,72
5073,76,5,1,0,155.641449,16.403742,76
5074,78,5,3,2,166.517776,12.691667,78
5075,61,4,6,1,197.755920,12.691667,61
5076,64,4,4,0,203.811218,33.720055,64
5077,79,6,7,2,163.152069,20.115816,79
5078,68,7,5,1,176.234482,20.115816,68
5079,80,7,8,2,154.062790,12.011325,80
5080,73,4,5,1,167.416229,19.037500,73
5081,66,6,6,1,184.786774,20.115816,66
5082,62,7,5,1,155.515015,12.691667,62
5083,72,8,12,1,173.960007,24.031046,72
5084,77,9,4,0,160.411316,20.115816,77
5085,78,8,7,3,166.105713,12.691667,78
5086,72,5,6,2,175.484680,27.889433,72
5087,73,5,6,3,163.099701,12.691667,73
5088,66,7,5,0,152.016312,12.011325,66
5089,69,4,4,0,197.563187,15.270006,69
5090,74,6,7,0,177.924637,20.115816,74
5091,77,10,8,1,169.055435,20.115816,77
5092,79,4,6,0,166.306137,12.691667,79
5093,84,6,11,3,156.818314,12.011325,84
5094,83,6,8,3,139.293289,11.155773,83
5095,73,8,8,3,178.965637,12.691667,73
5096,69,6,1,0,196.653824,40.225681,69
5097,67,5,4,1,183.920456,11.155773,67
5098,59,6,4,1,220.711533,35.630013,59
5099,77,5,5,1,156.801010,20.115816,77
5100,81,7,6,1,143.720032,12.691667,81
5101,65,6,5,3,184.226349,12.011325,65
5102,76,3,6,0,184.113495,58.935596,76
5103,71,4,4,1,191.230499,41.281269,71
5104,76,4,3,1,185.340683,20.115816,76
5105,94,7,8,1,150.207047,12.691667,94
5106,74,3,3,1,147.914932,19.037500,74
5107,80,7,3,1,175.972290,20.115816,80
5108,83,8,4,1,152.928787,12.011325,83
5109,75,9,8,2,177.039749,20.115816,75
5110,75,4,5,0,141.484436,20.115816,75
5111,75,4,6,0,160.286194,29.469137,75
5112,83,5,5,1,176.040039,9.634301,83
5113,72,7,9,2,175.659729,10.349608,72
5114,71,4,2,0,175.578232,51.876717,71
5115,74,3,5,0,175.320953,56.159718,74
5116,81,10,8,1,137.729813,12.691667,81
5117,70,6,6,1,166.377686,12.011325,70
5118,74,7,3,1,163.862991,12.011325,74
5119,83,6,5,0,147.772400,11.155773,83
5120,70,5,7,1,195.287613,59.849911,70
5121,81,1,5,0,164.366745,44.134838,81
5122,73,4,4,1,177.982590,29.469137,73
5123,68,7,9,2,189.036102,12.691667,68
5124,59,4,1,0,230.345398,72.696861,59
5125,75,3,5,1,142.310699,12.691667,75
5126,73,5,4,1,183.221558,12.011325,73
5127,83,5,7,0,156.856171,31.318216,83
5128,67,7,4,1,167.399536,25.902905,67
5129,73,2,6,0,152.597809,15.270006,73
5130,75,6,8,2,154.572342,11.155773,75
5131,63,6,4,1,197.048141,11.155773,63
5132,67,4,5,2,189.370422,19.037500,67
5133,81,6,5,0,163.590103,20.115816,81
5134,81,7,8,1,148.783829,11.155773,81
5135,76,3,6,1,159.027847,19.037500,76
5136,82,5,8,0,130.468414,19.037500,82
5137,71,8,7,2,150.346939,12.011325,71
5138,64,4,5,2,164.688461,20.115816,64
5139,69,7,6,1,174.416733,12.691667,69
5140,75,5,5,2,180.940872,29.469137,75
5141,83,6,2,0,169.225128,33.084366,83
5142,76,7,6,1,147.275757,12.691667,76
5143,78,8,6,0,162.387161,29.469137,78
5144,74,8,5,2,162.192886,12.011325,74
5145,73,8,5,1,181.552139,12.691667,73
5146,76,3,1,0,176.966797,36.137863,76
5147,85,9,7,1,149.215027,9.634301,85
5148,71,6,10,2,143.715851,12.691667,71
5149,83,8,1,0,149.626938,35.630013,83
5150,73,7,7,3,152.355942,12.691667,73
5151,73,3,3,0,187.127228,27.889433,73
5152,66,6,4,1,178.230347,53.913280,66
5153,79,6,5,0,156.812088,12.691667,79
5154,77,5,11,1,170.652100,45.722481,77
5155,72,4,5,0,169.072372,29.469137,72
5156,80,4,8,1,151.294556,20.115816,80
5157,81,4,7,2,161.112305,12.691667,81
5158,70,7,3,0,176.566742,12.691667,70
5159,75,7,7,2,149.787872,43.905952,75
5160,82,9,7,1,149.799210,12.691667,82
5161,74,7,6,1,162.951797,20.115816,74
5162,76,8,6,1,136.463242,25.902905,76
5163,70,4,6,0,177.808578,12.691667,70
5164,73,10,6,2,173.987137,27.889433,73
5165,77,8,8,3,155.355942,12.691667,77
5166,85,8,8,1,150.049286,12.011325,85
5167,77,7,6,1,157.802582,20.115816,77
5168,78,4,5,2,132.471573,12.691667,78
5169,72,7,6,2,188.788879,12.691667,72
5170,65,4,1,1,147.991989,12.691667,65
5171,86,9,6,1,143.342758,12.691667,86
5172,74,11,7,1,164.519333,12.011325,74
5173,76,5,5,1,167.541428,20.115816,76
5174,70,6,8,1,167.240631,29.469137,70
5175,75,3,5,2,167.582916,12.691667,75
5176,84,6,11,2,143.222916,12.691667,84
5177,66,4,5,0,195.408005,25.902905,66
5178,82,6,7,1,167.508286,46.929329,82
5179,85,5,10,1,148.767136,20.115816,85
5180,74,11,8,2,191.997208,27.889433,74
5181,66,6,4,1,180.984344,20.115816,66
5182,71,5,7,0,165.122513,20.115816,71
5183,67,5,5,0,188.210815,46.474342,67
5184,73,5,3,0,190.511612,38.592636,73
5185,70,2,3,0,209.146378,67.996262,70
5186,71,3,3,0,177.492188,29.469137,71
5187,77,7,7,2,137.496658,20.115816,77
5188,78,6,3,0,182.558105,58.961723,78
5189,79,9,6,0,154.822739,19.037500,79
5190,70,5,6,0,179.246094,31.318216,70
5191,70,6,5,0,179.403183,47.388916,70
5192,71,10,4,0,149.096527,20.115816,71
5193,84,9,3,0,162.978790,17.681482,84
5194,73,8,1,1,197.852310,20.115816,73
5195,73,4,10,0,158.702347,35.630013,73
5196,61,7,5,2,184.675232,11.155773,61
5197,75,9,6,1,153.992325,12.648241,75
5198,82,7,7,1,148.226791,12.011325,82
5199,71,8,8,3,156.165054,12.011325,71
5200,86,4,3,0,119.993408,20.115816,86
5201,67,4,4,0,193.308426,81.695457,67
5202,75,5,4,0,185.405838,44.447186,75
5203,88,7,5,0,147.044189,12.011325,88
5204,80,4,5,1,159.656143,20.115816,80
5205,81,9,7,0,159.304260,20.115816,81
5206,65,4,7,1,173.909119,19.037500,65
5207,76,9,7,0,147.570892,12.691667,76
5208,70,8,6,1,142.404221,34.754642,70
5209,66,4,8,2,166.668686,20.115816,66
5210,78,4,8,0,151.987640,27.889433,78
5211,72,7,4,1,174.954758,29.469137,72
5212,83,7,2,1,172.470184,46.964748,83
5213,79,6,4,0,162.652588,35.630013,79
5214,83,7,3,2,168.801590,29.469137,83
5215,64,6,12,1,193.717422,35.630013,64
5216,86,10,8,1,137.365616,19.037500,86
5217,85,12,8,2,154.980316,22.370153,85
5218,71,5,4,1,155.611816,27.889433,71
5219,66,3,8,1,182.610123,35.630013,66
5220,65,7,6,3,171.329544,27.889433,65
5221,57,9,4,1,184.597046,17.681482,57
5222,78,8,8,0,140.816818,20.115816,78
5223,65,4,5,3,175.846344,12.691667,65
5224,76,3,6,0,166.935333,12.691667,76
5225,70,5,7,0,149.124619,19.037500,70
5226,70,3,7,2,171.506210,20.115816,70
5227,69,6,9,1,132.130569,14.278125,69
5228,73,5,4,0,181.195129,11.155773,73
5229,82,6,8,1,149.406113,11.155773,82
5230,79,6,4,1,161.255051,35.630013,79
5231,75,5,4,0,158.545441,27.046902,75
5232,64,6,8,1,160.419342,12.691667,64
5233,77,4,8,1,163.227966,33.720055,77
5234,85,7,3,1,158.146912,17.681482,85
5235,75,3,8,0,172.630753,22.370153,75
5236,72,8,6,2,161.845993,12.691667,72
5237,77,6,4,0,172.778656,35.630013,77
5238,70,2,10,0,193.723755,41.552361,70
5239,69,8,8,2,203.198044,12.691667,69
5240,66,3,4,1,185.688797,12.691667,66
5241,72,3,5,1,173.940155,23.753342,72
5242,83,7,7,1,135.025009,12.011325,83
5243,77,5,7,0,144.333481,12.011325,77
5244,82,7,6,1,149.308624,38.267429,82
5245,81,6,4,1,135.622925,12.691667,81
5246,74,9,3,0,159.981583,33.720055,74
5247,71,5,0,0,170.645370,12.691667,71
5248,76,8,6,2,141.596375,12.691667,76
5249,76,9,7,1,150.161316,12.691667,76
5250,63,6,4,0,191.742737,9.634301,63
5251,69,4,8,1,179.090317,38.592636,69
5252,80,3,8,1,164.922867,33.720055,80
5253,79,4,5,0,161.808380,42.217915,79
5254,70,9,6,0,163.350571,12.691667,70
5255,87,3,9,1,152.815247,12.691667,87
5256,79,5,5,0,180.807846,42.303638,79
5257,77,6,3,1,173.059723,12.691667,77
5258,62,7,4,1,177.051422,17.681482,62
5259,84,6,5,2,148.525681,12.691667,84
5260,57,4,3,1,216.847198,29.469137,57
5261,78,10,6,1,153.126740,12.691667,78
5262,65,6,4,0,187.767395,19.037500,65
5263,69,4,3,0,170.784546,12.011325,69
5264,75,5,8,1,216.247772,65.707657,75
5265,71,7,6,2,166.030609,29.469137,71
5266,73,5,5,0,145.076645,12.691667,73
5267,75,9,4,0,180.373154,51.023239,75
5268,77,6,5,0,175.625092,56.168728,77
5269,73,6,6,3,176.942673,19.037500,73
5270,70,5,4,1,173.908768,20.115816,70
5271,76,4,7,1,165.694641,20.115816,76
5272,69,4,2,0,186.912323,20.115816,69
5273,78,7,4,1,164.928238,22.370153,78
5274,81,4,5,0,166.146912,20.115816,81
5275,65,11,6,1,204.148132,29.469137,65
5276,76,7,9,1,167.988052,20.115816,76
5277,78,6,7,1,177.304749,70.323547,78
5278,83,6,6,1,155.582291,25.290039,83
5279,73,6,6,1,157.896149,10.349608,73
5280,77,8,8,3,159.313446,11.155773,77
5281,71,4,5,0,190.160065,12.691667,71
5282,81,9,4,1,134.524857,10.349608,81
5283,69,6,8,2,153.551270,12.011325,69
5284,77,4,6,1,151.234970,12.691667,77
5285,87,10,7,3,144.409531,12.691667,87
5286,80,2,8,0,160.119415,12.691667,80
5287,73,2,6,0,208.718475,33.720055,73
5288,87,4,2,0,156.770142,27.889433,87
5289,66,4,5,1,198.943192,29.469137,66
5290,72,7,8,1,157.918060,38.592636,72
5291,66,4,2,0,193.284073,20.115816,66
5292,85,3,6,1,159.519714,41.552361,85
5293,82,7,8,1,136.972977,12.011325,82
5294,76,9,6,0,150.304245,12.691667,76
5295,77,3,7,1,146.348099,20.115816,77
5296,77,3,6,0,170.170044,19.037500,77
5297,76,9,6,3,161.808624,12.691667,76
5298,71,5,6,1,179.919846,12.691667,71
5299,76,11,8,3,128.695435,11.155773,76
5300,78,4,6,1,168.495071,20.115816,78
5301,71,8,11,2,144.976440,10.349608,71
5302,70,4,2,1,188.913467,29.055025,70
5303,86,6,7,0,154.288162,12.691667,86
