sample_id,depth,prime_An,prime_Bn,doubly_prime,mean_ratio,min_ratio,overflow_depth
1595,39,4,3,1,111.025467,35.630013,39
1596,42,4,4,0,108.188339,19.037500,42
1597,45,4,6,0,111.626488,20.115816,45
1598,38,7,2,1,107.570419,12.691667,38
1599,41,4,5,1,140.069183,43.905952,41
1600,50,3,6,1,105.191925,29.469137,50
1601,40,4,3,1,110.475861,50.278202,40
1602,42,10,8,1,94.115196,18.529339,42
1603,40,7,6,2,102.751472,12.691667,40
1604,35,10,6,0,142.251846,12.011325,35
1605,39,5,7,2,96.853607,11.155773,39
1606,45,2,8,0,131.300720,44.447186,45
1607,47,6,7,3,94.370773,11.155773,47
1608,36,5,4,1,123.854851,38.274361,36
1609,36,6,3,2,108.966377,10.349608,36
1610,35,7,5,1,103.513245,12.011325,35
1611,41,6,8,0,103.840034,12.011325,41
1612,38,6,5,1,120.704987,35.651150,38
1613,38,6,8,3,102.457001,12.691667,38
1614,38,4,7,2,124.009804,50.302616,38
1615,44,7,7,2,114.991127,20.115816,44
1616,32,2,5,1,119.685822,35.630013,32
1617,40,5,2,0,120.007118,12.691667,40
1618,32,3,1,0,158.793335,12.691667,32
1619,40,4,7,0,120.463882,12.691667,40
1620,36,6,4,1,98.791496,12.691667,36
1621,46,5,11,3,83.160538,12.691667,46
1622,32,3,3,0,125.029907,35.630013,32
1623,37,5,6,1,127.726974,20.115816,37
1624,31,3,1,0,130.804123,29.469137,31
1625,47,6,9,1,100.548599,12.691667,47
1626,36,5,7,1,130.460129,20.115816,36
1627,41,7,10,2,93.214798,12.011325,41
1628,38,9,4,2,99.218994,12.691667,38
1629,36,5,5,0,156.125061,20.115816,36
1630,42,6,5,0,114.454948,17.681482,42
1631,37,1,3,0,119.084419,41.552361,37
1632,42,6,3,0,102.999458,12.691667,42
1633,41,11,11,4,100.628281,20.115816,41
1634,34,5,2,1,132.051895,29.469137,34
1635,47,6,5,2,94.900215,12.691667,47
1636,38,6,6,1,103.876740,20.115816,38
1637,38,5,6,0,114.975670,20.115816,38
1638,41,7,6,2,111.951294,11.155773,41
1639,45,7,6,1,105.400261,11.155773,45
1640,36,4,2,1,135.926941,19.037500,36
1641,38,6,2,0,116.046082,20.115816,38
1642,43,8,6,3,97.654007,10.349608,43
1643,31,5,4,0,127.830368,19.037500,31
1644,38,5,5,3,112.889862,27.889433,38
1645,37,4,2,0,133.307098,31.318216,37
1646,36,3,6,0,117.048264,20.115816,36
1647,45,5,7,2,104.462402,24.031046,45
1648,35,8,6,2,126.874603,12.011325,35
1649,46,3,8,1,109.013145,16.403742,46
1650,39,3,3,0,113.577217,12.691667,39
1651,31,4,5,1,122.558777,19.037500,31
1652,35,2,4,0,143.856369,43.905952,35
1653,30,0,3,0,171.604004,76.084373,30
1654,43,6,8,2,101.313034,20.115816,43
1655,35,7,3,1,103.833229,29.469137,35
1656,42,4,8,2,87.740868,12.691667,42
1657,46,5,3,0,116.461250,12.691667,46
1658,46,5,8,1,89.384895,20.115816,46
1659,37,4,5,0,113.952713,12.691667,37
1660,31,4,2,0,121.113953,20.115816,31
1661,35,3,4,0,141.627121,20.115816,35
1662,28,7,3,1,109.296257,35.942188,28
1663,37,4,6,1,118.706650,20.115816,37
1664,41,6,4,1,106.384521,29.469137,41
1665,40,4,3,0,102.293404,20.115816,40
1666,36,5,3,1,129.260803,12.691667,36
1667,42,4,3,0,117.579033,29.469137,42
1668,42,5,7,3,91.346169,17.681482,42
1669,37,5,4,2,122.861504,44.629848,37
1670,35,6,2,0,111.421150,19.037500,35
1671,32,6,1,0,162.398666,68.804558,32
1672,36,7,3,1,127.383018,35.630013,36
1673,42,5,3,1,119.250793,11.155773,42
1674,41,2,4,1,129.332687,43.318974,41
1675,40,6,8,3,101.661903,12.691667,40
1676,37,6,6,2,106.928200,20.115816,37
1677,30,2,5,1,143.849838,12.691667,30
1678,37,5,5,3,114.722664,10.349608,37
1679,40,5,6,0,117.925026,46.964748,40
1680,44,5,9,1,99.502068,12.011325,44
1681,32,3,4,0,129.869186,35.630013,32
1682,42,5,8,1,95.653725,20.115816,42
1683,37,4,6,1,98.045547,11.155773,37
1684,35,5,4,0,116.248215,12.691667,35
1685,38,3,7,1,103.784813,12.691667,38
1686,41,8,4,2,113.337425,17.681482,41
1687,42,3,5,1,124.370979,12.011325,42
1688,33,2,4,0,140.131042,57.411541,33
1689,33,5,6,1,104.084099,16.403742,33
1690,38,4,4,2,103.524055,9.008494,38
1691,33,4,4,1,135.338608,29.469137,33
1692,31,6,4,3,159.403564,25.902905,31
1693,54,6,7,0,86.624977,17.681482,54
1694,29,5,3,1,106.815804,20.115816,29
1695,40,7,10,3,113.404503,20.115816,40
1696,39,3,7,0,122.217598,31.318216,39
1697,36,5,3,2,109.883957,12.691667,36
1698,35,4,6,1,105.401550,12.011325,35
1699,33,5,5,1,90.317429,19.037500,33
1700,36,7,3,1,121.905418,12.011325,36
1701,43,4,3,0,87.589348,20.115816,43
1702,40,7,6,2,100.910431,16.403742,40
1703,41,4,6,2,107.698692,12.691667,41
1704,33,4,3,1,126.051537,19.037500,33
1705,46,7,7,3,105.190460,12.691667,46
1706,48,5,8,1,105.121552,20.115816,48
1707,51,7,8,1,110.758095,27.889433,51
1708,29,6,4,1,154.483780,33.329205,29
1709,41,6,5,1,101.904594,12.691667,41
1710,42,5,3,1,104.734581,29.469137,42
1711,35,4,3,0,155.976074,41.552361,35
1712,32,4,3,1,135.911346,31.318216,32
1713,39,4,1,1,144.499969,44.447186,39
1714,38,7,5,2,120.319321,12.691667,38
1715,43,5,8,1,102.155251,11.155773,43
1716,37,4,4,1,108.026894,12.691667,37
1717,47,3,4,0,105.122467,20.115816,47
1718,55,8,6,2,89.023369,16.403742,55
1719,46,3,6,1,112.226265,25.902905,46
1720,42,8,6,1,112.052780,12.691667,42
1721,30,2,1,0,129.642120,64.351303,30
1722,39,4,4,2,119.389633,33.720055,39
1723,38,5,6,1,118.239243,12.691667,38
1724,40,6,4,1,88.324059,12.691667,40
1725,33,3,5,0,134.646576,35.630013,33
1726,45,3,6,0,94.505997,20.115816,45
1727,35,7,7,3,111.944145,20.115816,35
1728,42,4,6,2,127.152382,17.681482,42
1729,41,10,5,2,98.508980,11.155773,41
1730,37,2,2,0,90.268967,31.164268,37
1731,37,4,4,0,129.340012,20.115816,37
1732,44,6,7,0,89.095406,11.155773,44
1733,40,4,4,0,105.467285,27.046902,40
1734,34,5,5,2,124.874718,11.155773,34
1735,33,5,4,0,112.550507,9.008494,33
1736,50,7,7,2,102.687500,12.691667,50
1737,30,3,5,2,129.802353,43.727673,30
1738,39,5,8,3,111.809067,11.155773,39
1739,46,6,9,1,98.343552,19.037500,46
1740,43,10,6,2,94.987442,12.691667,43
1741,39,6,8,3,96.904007,12.691667,39
1742,39,5,2,1,107.294113,19.037500,39
1743,31,6,6,1,121.392662,11.155773,31
1744,42,8,8,2,117.864685,12.691667,42
1745,33,2,6,0,112.250374,42.303638,33
1746,26,3,3,0,152.949554,33.720055,26
1747,38,5,9,2,102.474457,20.115816,38
1748,37,3,3,0,134.515198,12.011325,37
1749,37,7,3,2,134.106277,20.115816,37
1750,39,3,5,0,115.129860,20.115816,39
1751,36,5,2,0,138.539719,20.115816,36
1752,41,4,6,1,110.796440,12.011325,41
1753,38,5,5,1,131.423615,29.469137,38
1754,39,5,9,2,115.603569,12.691667,39
1755,37,4,5,1,101.911697,12.691667,37
1756,36,4,5,1,135.664810,33.329205,36
1757,42,6,7,1,121.566902,20.115816,42
1758,40,5,2,0,106.763725,38.298103,40
1759,46,3,4,1,120.860374,40.750481,46
1760,33,4,5,0,149.452820,12.691667,33
1761,38,6,5,1,109.997513,29.469137,38
1762,43,6,7,0,112.166695,12.691667,43
1763,34,4,2,0,142.837555,20.115816,34
1764,43,5,5,1,118.851097,19.037500,43
1765,27,2,1,0,141.995331,27.889433,27
1766,46,4,2,0,93.788963,19.037500,46
1767,34,1,5,0,145.228928,11.155773,34
1768,38,5,6,0,109.841507,29.469137,38
1769,35,3,6,0,142.882385,20.115816,35
1770,35,6,5,1,114.679283,43.274292,35
1771,30,4,4,1,129.774734,17.681482,30
1772,41,6,4,0,100.796135,20.115816,41
1773,47,8,6,2,94.260239,11.155773,47
1774,44,4,3,0,108.023468,12.011325,44
1775,40,9,3,1,101.357239,25.902905,40
1776,40,8,7,1,98.864143,25.902905,40
1777,39,6,2,1,107.469849,19.646091,39
1778,46,9,7,2,108.832916,9.008494,46
1779,35,7,5,1,139.332932,17.681482,35
1780,40,8,6,0,108.206238,12.691667,40
1781,38,4,7,3,126.545616,19.037500,38
1782,39,5,4,0,115.838661,33.720055,39
1783,35,6,4,2,119.522026,12.691667,35
1784,45,3,8,1,100.788864,27.889433,45
1785,38,2,6,1,122.806839,20.115816,38
1786,32,6,4,1,113.547974,12.011325,32
1787,39,1,3,0,106.098969,39.535240,39
1788,44,6,5,0,111.481499,25.902905,44
1789,39,2,6,1,104.124908,39.379848,39
1790,42,4,5,0,101.048225,19.037500,42
1791,26,4,5,1,174.924850,51.876717,26
1792,39,8,5,3,117.316154,19.037500,39
1793,37,1,5,0,127.462509,25.902905,37
1794,44,9,7,2,108.546883,19.037500,44
1795,35,2,5,0,115.702385,12.691667,35
1796,40,6,6,2,106.148361,12.691667,40
1797,37,3,3,0,134.664536,12.691667,37
1798,41,3,4,1,103.926689,17.681482,41
1799,45,3,4,1,109.236153,45.912231,45
1800,31,3,5,2,118.121033,20.115816,31
1801,37,6,2,0,93.063927,26.556915,37
1802,34,4,4,1,116.228897,12.691667,34
1803,38,5,3,0,102.899506,27.889433,38
1804,38,5,6,2,110.005608,12.691667,38
1805,31,1,1,0,184.891174,12.691667,31
1806,43,7,4,1,92.925720,20.115816,43
1807,39,4,4,1,130.247314,41.552361,39
1808,44,11,4,4,100.773834,17.681482,44
1809,37,4,2,0,93.025970,12.691667,37
1810,45,11,6,3,92.134041,17.681482,45
1811,37,4,7,3,105.513893,12.691667,37
1812,40,5,3,0,118.364349,41.552361,40
1813,39,8,7,2,115.160172,31.318216,39
1814,38,4,5,0,106.698814,33.521797,38
1815,41,4,5,1,115.079033,29.469137,41
1816,40,3,5,0,94.457939,29.270636,40
1817,45,3,6,1,103.820374,20.115816,45
1818,41,9,5,1,102.024612,20.115816,41
1819,34,3,3,1,158.316620,35.630013,34
1820,34,6,5,1,108.545479,12.691667,34
1821,37,3,6,0,110.820107,12.691667,37
1822,46,3,5,0,119.590889,12.691667,46
1823,39,5,4,1,98.119499,23.753342,39
1824,41,3,5,1,119.607147,33.720055,41
1825,35,8,5,2,102.124809,12.011325,35
1826,34,6,4,2,131.041885,20.115816,34
1827,42,5,8,1,111.325371,19.037500,42
1828,41,7,5,1,116.598679,20.115816,41
1829,39,7,8,4,126.261070,17.681482,39
1830,39,7,5,3,108.604065,19.037500,39
1831,34,5,3,1,126.780418,14.278125,34
1832,32,3,1,0,118.694633,29.469137,32
1833,29,6,3,1,111.860260,29.270636,29
1834,37,6,2,0,117.592506,25.902905,37
1835,46,5,2,1,93.394478,12.691667,46
1836,41,4,7,1,106.078911,41.552361,41
1837,43,4,5,1,95.021599,19.037500,43
1838,38,6,9,2,94.641296,12.691667,38
1839,37,4,5,0,118.205132,12.011325,37
1840,34,4,3,0,168.673050,29.469137,34
1841,42,5,6,1,110.341614,10.349608,42
1842,37,6,4,0,116.701035,20.115816,37
1843,43,5,7,2,98.378372,12.011325,43
1844,36,7,5,2,118.734894,12.011325,36
1845,42,6,7,2,121.282272,19.037500,42
1846,33,2,3,0,126.921242,46.964748,33
1847,31,3,5,1,121.145760,16.403742,31
1848,39,1,3,0,141.974686,53.913280,39
1849,37,5,7,0,108.121849,16.403742,37
1850,43,5,3,2,117.684624,29.469137,43
1851,33,2,2,0,135.413086,29.469137,33
1852,39,2,3,0,106.959709,19.037500,39
1853,45,2,4,1,129.892410,48.882473,45
1854,39,6,6,2,102.211197,12.011325,39
1855,34,4,3,0,113.344421,12.691667,34
1856,34,8,6,2,139.123260,12.691667,34
1857,43,6,5,1,97.874641,15.270006,43
1858,37,7,5,1,137.949051,12.691667,37
1859,35,3,3,0,136.899734,12.691667,35
1860,41,4,8,0,115.487465,17.681482,41
1861,37,7,6,1,134.516510,12.691667,37
1862,42,5,6,2,99.373001,12.691667,42
1863,41,5,7,2,112.956665,12.011325,41
1864,41,8,3,1,95.791656,12.691667,41
1865,40,7,5,1,99.780716,10.349608,40
1866,36,3,6,1,112.003586,20.115816,36
1867,40,5,3,1,110.225960,12.691667,40
1868,34,2,3,0,106.351753,29.469137,34
1869,37,2,5,0,118.692894,12.691667,37
1870,43,6,8,3,101.250832,12.691667,43
1871,46,6,6,1,115.814079,29.469137,46
1872,41,5,4,1,131.078995,20.115816,41
1873,38,5,8,2,107.774666,12.011325,38
1874,35,7,7,2,100.713776,12.691667,35
1875,40,4,6,1,113.531113,16.403742,40
1876,38,3,5,0,117.346573,12.691667,38
1877,43,8,5,0,102.568550,31.318216,43
1878,38,8,8,1,110.786087,35.803764,38
1879,45,5,3,1,118.463196,11.155773,45
1880,39,4,4,1,100.827858,12.011325,39
1881,51,8,9,1,93.266342,12.011325,51
1882,36,1,5,0,114.050644,35.630013,36
1883,39,5,7,3,92.980614,12.691667,39
1884,30,1,5,1,178.778107,71.245026,30
1885,41,3,7,0,90.850258,11.155773,41
1886,37,5,3,1,130.342560,51.599937,37
1887,44,2,7,0,115.815987,20.115816,44
1888,43,4,3,1,123.176392,47.388916,43
1889,41,2,6,0,116.344063,12.691667,41
1890,40,8,7,2,123.013077,12.691667,40
1891,40,6,4,0,109.346283,12.011325,40
1892,45,5,8,2,87.514816,11.155773,45
1893,37,5,4,2,125.254684,19.037500,37
1894,38,6,6,2,98.419968,12.691667,38
1895,39,2,5,1,118.194969,12.691667,39
1896,35,7,5,1,116.174110,20.115816,35
1897,40,4,6,0,108.843826,12.011325,40
1898,37,3,9,2,124.201843,50.155636,37
1899,38,4,6,0,124.262421,19.037500,38
1900,36,2,4,1,120.879662,20.115816,36
1901,44,5,6,1,95.735207,12.691667,44
1902,36,6,6,2,143.522324,31.318216,36
1903,46,3,6,1,108.223694,25.902905,46
1904,36,7,3,0,124.100204,12.691667,36
1905,46,7,6,1,121.273064,29.469137,46
1906,45,2,5,0,126.902687,55.792137,45
1907,42,6,7,1,117.411079,19.037500,42
1908,38,3,4,0,108.858292,35.630013,38
1909,43,2,7,0,99.894951,12.691667,43
1910,43,3,3,1,101.459267,27.889433,43
1911,40,5,6,1,107.059647,36.701923,40
1912,34,5,6,1,146.513718,38.592636,34
1913,40,4,6,0,112.240280,12.691667,40
1914,34,4,5,1,136.712051,57.411541,34
1915,39,2,7,1,100.694336,12.691667,39
1916,42,7,5,1,102.432220,20.115816,42
1917,41,8,6,1,110.634567,33.335388,41
1918,42,1,6,1,118.415817,29.469137,42
1919,39,6,9,2,102.607635,13.410544,39
1920,44,6,4,2,105.664543,20.115816,44
1921,40,8,6,2,105.968681,12.691667,40
1922,35,2,3,0,111.687439,12.691667,35
1923,47,7,10,2,85.709557,12.011325,47
1924,40,6,3,0,131.496353,27.889433,40
1925,41,9,6,4,95.355713,12.691667,41
1926,41,6,6,2,119.670677,12.691667,41
1927,46,7,9,0,102.275017,11.155773,46
1928,45,4,8,2,117.684578,16.403742,45
1929,40,3,5,1,104.293022,20.115816,40
1930,37,7,5,1,122.227791,12.691667,37
1931,32,3,2,0,130.480698,12.691667,32
1932,35,6,5,2,119.414375,19.037500,35
1933,41,7,7,2,111.137917,19.037500,41
1934,38,3,1,0,113.964554,33.329205,38
1935,46,6,7,2,122.786636,17.681482,46
1936,41,9,5,0,101.355743,12.691667,41
1937,38,2,7,1,116.458878,12.691667,38
1938,41,4,4,0,127.687004,17.681482,41
1939,29,5,5,0,135.983185,38.592636,29
1940,44,3,4,0,116.545723,51.616268,44
1941,36,3,3,0,131.694275,48.536545,36
1942,33,3,4,0,136.721436,12.691667,33
1943,42,5,7,3,125.449883,12.691667,42
1944,35,6,5,1,112.738144,12.691667,35
1945,35,3,6,1,111.511383,19.037500,35
1946,37,7,6,2,87.410027,11.155773,37
1947,31,1,5,0,131.010696,20.115816,31
1948,40,4,5,1,124.100533,12.691667,40
1949,46,4,9,1,101.006935,12.011325,46
1950,47,7,9,2,96.584122,20.115816,47
1951,31,5,2,1,86.749367,11.155773,31
1952,29,3,3,1,163.281113,41.281269,29
1953,41,1,7,0,123.737633,29.055025,41
1954,25,4,2,0,156.607132,49.095844,25
1955,41,5,5,0,107.861176,20.115816,41
1956,31,2,4,0,171.498688,40.925812,31
1957,36,6,3,0,110.604012,19.037500,36
1958,33,3,5,0,152.212646,74.863640,33
1959,44,6,4,0,114.275948,42.641018,44
1960,37,5,3,2,124.641792,29.055025,37
1961,37,3,6,0,115.124565,19.037500,37
1962,41,8,1,0,127.296013,35.630013,41
1963,40,8,5,2,125.070488,11.155773,40
1964,33,5,3,1,113.657684,29.055025,33
1965,29,4,5,0,143.995804,31.318216,29
1966,46,9,4,1,112.118309,20.115816,46
1967,39,8,8,3,113.867111,12.691667,39
1968,52,7,7,2,91.878365,12.691667,52
1969,36,2,6,0,105.679726,12.691667,36
1970,33,2,6,2,111.650398,20.115816,33
1971,33,4,4,1,127.957375,19.037500,33
1972,37,1,4,0,136.962173,52.372795,37
1973,48,9,7,1,106.305893,22.370153,48
1974,39,9,5,2,97.509834,16.403742,39
1975,27,1,2,0,166.037460,46.964748,27
1976,39,6,2,1,126.403923,35.630013,39
1977,45,4,4,0,118.632423,52.662823,45
1978,50,9,5,0,90.249046,20.115816,50
1979,39,4,7,1,111.142265,16.403742,39
1980,42,7,6,1,103.953979,12.691667,42
1981,37,5,4,3,133.944458,12.691667,37
1982,36,4,4,1,103.100471,12.691667,36
1983,40,5,9,2,93.567215,12.011325,40
1984,35,4,5,1,108.784874,20.115816,35
1985,37,5,2,0,135.822144,54.194534,37
1986,35,3,3,0,125.666885,25.902905,35
1987,34,7,7,2,110.687576,20.115816,34
1988,30,3,5,2,172.029358,12.011325,30
1989,38,6,7,1,108.017403,12.011325,38
1990,30,1,3,0,153.078903,12.691667,30
1991,37,7,9,2,104.000618,27.889433,37
1992,49,7,8,2,82.944229,12.691667,49
1993,39,6,6,1,114.660378,20.115816,39
1994,42,7,5,1,110.616852,20.115816,42
1995,27,5,4,1,169.214371,12.691667,27
1996,38,4,4,1,116.718513,41.281269,38
1997,36,4,6,2,110.674767,29.469137,36
1998,40,3,6,0,94.321304,20.115816,40
1999,39,6,6,0,110.194160,29.469137,39
2000,46,7,8,1,120.594635,20.115816,46
2001,37,6,11,1,87.923744,19.037500,37
2002,33,1,4,0,129.752655,29.469137,33
2003,35,4,4,2,101.025795,29.469137,35
2004,45,9,3,1,93.148788,12.691667,45
2005,37,5,0,0,133.687943,12.691667,37
2006,36,3,2,0,131.710999,12.691667,36
2007,35,1,4,0,111.788414,29.055025,35
2008,45,4,3,0,97.629387,35.630013,45
2009,38,5,3,2,119.595268,20.115816,38
2010,49,7,7,1,103.117142,19.646091,49
2011,40,5,6,0,101.957291,19.037500,40
2012,38,2,5,0,101.842903,20.115816,38
2013,43,11,11,5,93.040703,10.349608,43
2014,27,2,4,0,133.070847,12.691667,27
2015,21,1,5,0,151.976913,39.379848,21
2016,46,5,3,1,85.224365,12.691667,46
2017,34,7,5,2,104.661301,16.403742,34
2018,38,5,4,2,119.807953,12.691667,38
2019,35,5,4,0,129.901611,12.691667,35
2020,44,7,11,2,98.677299,19.037500,44
2021,32,4,5,1,128.038879,44.447186,32
2022,33,6,3,1,114.386276,35.630013,33
2023,43,5,7,2,124.323463,20.115816,43
2024,40,8,7,0,93.238533,22.370153,40
2025,45,1,3,0,109.503777,35.803764,45
2026,45,9,9,3,102.155701,10.349608,45
2027,41,5,8,3,88.761627,12.691667,41
2028,36,3,4,1,121.160561,43.302418,36
2029,39,6,8,2,107.624321,12.011325,39
2030,39,2,4,0,120.844383,27.889433,39
2031,38,6,5,2,95.623810,20.115816,38
2032,35,2,3,0,142.436569,42.563076,35
2033,33,3,2,0,129.912415,29.469137,33
2034,41,8,7,2,111.281052,12.691667,41
2035,35,6,4,1,106.060776,20.115816,35
2036,43,5,3,0,98.880768,19.037500,43
2037,41,3,4,0,110.495140,14.278125,41
2038,41,4,7,2,105.502960,27.889433,41
2039,42,5,9,2,96.786446,12.691667,42
2040,50,8,6,0,92.977531,20.115816,50
2041,37,7,3,0,115.800690,20.115816,37
2042,45,5,6,3,102.162872,12.691667,45
2043,51,6,4,0,113.846581,27.889433,51
2044,45,4,4,1,133.020325,49.095844,45
2045,37,5,3,1,106.039856,12.691667,37
2046,40,3,3,0,135.150116,20.115816,40
2047,42,5,7,2,109.615990,12.691667,42
2048,41,8,3,0,87.188774,12.691667,41
2049,41,4,5,1,94.680046,12.691667,41
2050,45,4,5,1,100.792030,29.469137,45
2051,48,4,5,0,90.996880,12.691667,48
2052,41,2,1,0,115.884758,29.469137,41
2053,31,5,6,2,97.810410,12.691667,31
2054,33,5,4,2,86.374420,11.155773,33
2055,32,5,5,2,152.343735,20.115816,32
2056,38,3,4,0,103.137405,29.469137,38
2057,45,10,6,1,84.425323,11.155773,45
2058,35,5,2,0,126.133476,34.175396,35
2059,46,6,8,2,86.174957,12.691667,46
2060,37,8,5,1,97.264694,12.691667,37
2061,42,5,4,2,110.140053,20.115816,42
2062,39,6,7,0,106.529762,20.115816,39
2063,43,6,8,0,108.244019,19.037500,43
2064,31,6,3,2,123.855530,20.115816,31
2065,37,4,3,0,128.666946,43.581356,37
2066,45,9,7,1,114.968178,12.691667,45
2067,38,7,7,3,127.190277,20.115816,38
2068,41,1,6,0,112.803391,12.011325,41
2069,36,1,6,0,110.355576,35.630013,36
2070,38,5,4,2,108.574471,22.370153,38
2071,37,8,5,1,114.947182,29.469137,37
2072,40,8,7,2,116.239403,12.691667,40
2073,45,4,7,1,124.293549,12.691667,45
2074,36,5,5,2,115.374390,16.403742,36
2075,30,3,5,2,123.194893,12.691667,30
2076,35,2,1,0,119.375259,41.572227,35
2077,47,7,6,1,84.503944,10.349608,47
2078,44,6,6,2,110.701378,12.691667,44
2079,28,5,5,2,119.077156,11.155773,28
2080,35,8,4,1,125.704254,12.691667,35
2081,43,5,8,2,89.981804,10.349608,43
2082,33,7,5,2,129.553650,12.691667,33
2083,40,4,6,1,105.067749,16.403742,40
2084,38,4,3,0,127.580048,53.915802,38
2085,34,7,4,1,125.275414,12.691667,34
2086,35,4,4,1,128.388748,27.889433,35
2087,51,8,10,0,84.973099,20.147522,51
2088,43,2,5,0,123.323029,41.281269,43
2089,44,7,7,1,104.666389,27.889433,44
2090,39,6,6,1,110.322304,20.115816,39
2091,43,6,6,2,98.293594,12.691667,43
2092,42,6,3,0,110.490639,20.115816,42
2093,32,2,2,0,151.319321,19.037500,32
2094,38,5,4,0,123.957138,20.115816,38
2095,36,9,8,1,122.020912,12.691667,36
2096,34,5,8,3,114.514130,29.469137,34
2097,28,2,5,0,160.537827,35.630013,28
2098,41,3,2,1,116.918953,12.691667,41
2099,32,3,3,1,134.994385,20.115816,32
2100,56,3,5,0,109.547142,29.469137,56
2101,37,3,6,1,115.891006,35.651150,37
2102,30,5,4,1,130.189026,20.115816,30
2103,37,5,4,0,123.983406,45.097050,37
2104,44,4,2,0,115.000572,29.469137,44
2105,37,6,5,1,106.280136,12.011325,37
2106,38,2,4,0,123.708214,12.691667,38
2107,37,2,4,1,115.079063,25.902905,37
2108,41,5,5,0,111.119850,48.263474,41
2109,33,4,6,1,106.553444,19.037500,33
2110,39,5,4,2,97.966026,12.691667,39
2111,43,5,7,1,108.902191,12.691667,43
2112,37,2,5,1,113.130226,41.552361,37
2113,44,8,3,2,110.197365,20.115816,44
2114,32,5,5,0,135.770081,20.115816,32
2115,36,3,3,0,129.113449,44.447186,36
2116,35,3,6,0,119.329628,29.469137,35
2117,42,4,4,1,97.578590,12.691667,42
2118,39,1,4,1,110.651184,27.889433,39
2119,36,5,3,0,141.292450,33.720055,36
2120,39,4,9,0,99.622871,12.011325,39
2121,36,4,5,2,126.133369,12.691667,36
2122,28,5,4,1,112.860054,10.349608,28
2123,37,4,5,1,120.064590,29.469137,37
2124,42,3,3,0,128.559845,29.469137,42
2125,35,2,3,0,132.867844,63.780121,35
2126,35,7,8,2,114.075706,10.349608,35
2127,32,9,1,1,104.446724,17.681482,32
2128,42,6,3,1,139.163055,29.469137,42
2129,38,9,4,1,123.559021,27.889433,38
2130,35,3,6,1,137.038712,24.031046,35
2131,42,5,2,1,117.474869,43.581356,42
2132,33,4,4,0,116.780022,25.902905,33
2133,34,11,5,1,85.016823,16.403742,34
2134,43,5,9,2,126.316483,11.155773,43
2135,39,2,5,0,126.059647,29.469137,39
2136,36,2,5,0,136.788483,20.115816,36
2137,41,4,5,0,106.189636,12.691667,41
2138,34,4,3,0,120.375717,38.298103,34
2139,35,3,4,1,127.453667,20.115816,35
2140,28,4,5,1,120.602501,35.630013,28
2141,28,2,5,0,121.409286,12.691667,28
2142,36,4,5,2,98.843658,20.115816,36
2143,41,2,4,0,118.046959,27.889433,41
2144,33,3,3,0,134.330490,41.552361,33
2145,40,6,4,0,130.913147,29.469137,40
2146,44,6,10,4,95.811798,12.691667,44
2147,37,9,3,0,99.032150,12.691667,37
2148,40,5,6,0,120.063171,29.469137,40
2149,49,4,4,1,99.712151,12.011325,49
2150,43,8,5,2,83.335884,11.155773,43
2151,42,5,6,1,113.262794,33.720055,42
2152,35,5,3,1,88.566872,19.037500,35
2153,39,5,5,0,127.323967,29.469137,39
2154,37,5,7,2,104.345924,12.691667,37
2155,43,2,6,0,115.336090,12.691667,43
2156,42,6,4,1,124.980949,46.803249,42
2157,45,3,5,0,107.119263,12.011325,45
2158,46,5,5,1,106.188904,35.630013,46
2159,35,2,1,0,127.109650,52.990570,35
2160,34,5,5,2,132.617325,12.691667,34
2161,45,3,6,0,101.331810,20.115816,45
2162,37,7,5,3,121.699654,20.115816,37
2163,40,5,5,1,111.192871,20.115816,40
2164,34,3,3,0,129.923798,36.821884,34
2165,39,2,4,0,124.320122,24.031046,39
2166,42,9,6,1,114.449257,12.691667,42
2167,36,2,7,1,142.876984,12.691667,36
2168,44,5,5,1,107.321220,11.155773,44
2169,44,5,4,2,93.658730,20.115816,44
2170,44,6,11,3,90.678879,12.691667,44
2171,38,1,3,0,118.584381,29.469137,38
2172,36,4,2,1,127.972954,35.630013,36
2173,46,4,6,2,118.696533,12.011325,46
2174,41,4,5,1,124.418915,12.691667,41
2175,46,7,5,1,99.355927,16.403742,46
2176,40,7,3,1,121.488144,12.691667,40
2177,30,3,4,0,120.316887,12.691667,30
2178,36,6,6,0,103.810883,19.037500,36
2179,43,7,8,3,107.480362,12.691667,43
2180,38,5,6,1,143.589386,12.691667,38
2181,37,2,4,0,136.732498,12.691667,37
2182,37,9,3,1,107.107620,41.182941,37
2183,38,5,4,1,117.763374,20.115816,38
2184,38,2,5,0,122.988304,35.651150,38
2185,48,5,6,2,111.796906,12.691667,48
2186,36,3,5,1,107.695724,20.115816,36
2187,36,7,2,1,152.213486,19.037500,36
2188,34,3,3,0,128.607132,35.630013,34
2189,40,5,5,2,103.031387,12.691667,40
2190,44,7,2,0,104.950424,33.899105,44
2191,45,6,4,0,98.262894,35.630013,45
2192,36,10,5,2,120.209099,12.691667,36
2193,39,2,6,1,127.859634,12.691667,39
2194,36,3,6,1,131.227509,20.115816,36
2195,46,3,7,1,103.370583,35.630013,46
2196,41,7,3,0,126.285606,20.115816,41
2197,37,9,3,1,107.980759,11.155773,37
2198,32,3,3,0,152.595581,19.037500,32
2199,33,6,4,0,144.195068,20.115816,33
2200,43,7,7,1,104.556419,15.270006,43
