t,rho
51.564356,0.612208531217
51.574257,0.612282157926
51.584158,0.612326395564
51.594059,0.612340886499
51.603960,0.612325269520
51.613861,0.612279179535
51.623762,0.612202247273
51.633663,0.612094099015
51.643564,0.611954356327
51.653465,0.611782635824
51.663366,0.611578548930
51.673267,0.611341701664
51.683168,0.611071694433
51.693069,0.610768121835
51.702970,0.610430572472
51.712871,0.610058628776
51.722772,0.609651866841
51.732673,0.609209856261
51.742574,0.608732159982
51.752475,0.608218334149
51.762376,0.607667927973
51.772277,0.607080483594
51.782178,0.606455535951
51.792079,0.605792612658
51.801980,0.605091233888
51.811881,0.604350912255
51.821782,0.603571152703
51.831683,0.602751452404
51.841584,0.601891300651
51.851485,0.600990178771
51.861386,0.600047560025
51.871287,0.599062909532
51.881188,0.598035684188
51.891089,0.596965332600
51.900990,0.595851295026
51.910891,0.594693003323
51.920792,0.593489880920
51.930693,0.592241342787
51.940594,0.590946795437
51.950495,0.589605636936
51.960396,0.588217256941
51.970297,0.586781036760
51.980198,0.585296349444
51.990099,0.583762559902
52.000000,0.582179025063
52.009901,0.580545094071
52.019802,0.578860108525
52.029703,0.577123402775
52.039604,0.575334304263
52.049505,0.573492133931
52.059406,0.571596206696
52.069307,0.569645831990
52.079208,0.567640314381
52.089109,0.565578954279
52.099010,0.563461048731
52.108911,0.561285892304
52.118812,0.559052778079
52.128713,0.556760998747
52.138614,0.554409847820
52.148515,0.551998620970
52.158416,0.549526617492
52.168317,0.546993141927
52.178218,0.544397505842
52.188119,0.541739029823
52.198020,0.539017045700
52.207921,0.536230899100
52.217822,0.533379952408
52.227723,0.530522085899
52.237624,0.531178320367
52.247525,0.531831062826
52.257426,0.532480241951
52.267327,0.533125788264
52.277228,0.533767634110
52.287129,0.534405713641
52.297030,0.535039962791
52.306931,0.535670319254
52.316832,0.536296722456
52.326733,0.536919113533
52.336634,0.537537435303
52.346535,0.538151632237
52.356436,0.538761650431
52.366337,0.539367437580
52.376238,0.539968942943
52.386139,0.540566117320
52.396040,0.541158913013
52.405941,0.541747283802
52.415842,0.542331184911
52.425743,0.542910572976
52.435644,0.543485406016
52.445545,0.544055643399
52.455446,0.544621245809
52.465347,0.545182175220
52.475248,0.545738394860
52.485149,0.546289869179
52.495050,0.546836563823
52.504950,0.547378445596
52.514851,0.547915482436
52.524752,0.548447643382
52.534653,0.548974898544
52.544554,0.549497219074
52.554455,0.550014577135
52.564356,0.550526945879
52.574257,0.551034299409
52.584158,0.551536612762
52.594059,0.552567291403
52.603960,0.554152188708
52.613861,0.555722102827
52.623762,0.557276203493
52.633663,0.558813748726
52.643564,0.560334081405
52.653465,0.561836625402
52.663366,0.563320881390
52.673267,0.564786422425
52.683168,0.566232889401
52.693069,0.567659986452
52.702970,0.569067476373
52.712871,0.570455176108
52.722772,0.571822952361
52.732673,0.573170717362
52.742574,0.574498424801
52.752475,0.575806065975
52.762376,0.577093666144
52.772277,0.578361281095
52.782178,0.579608993944
52.792079,0.580836912149
52.801980,0.582045164739
52.811881,0.583233899762
52.821782,0.584403281923
52.831683,0.585553490426
52.841584,0.586684716996
52.851485,0.587797164070
52.861386,0.588891043151
52.871287,0.589966573321
52.881188,0.591023979880
52.891089,0.592063493129
52.900990,0.593085347261
52.910891,0.594089779376
52.920792,0.595077028581
52.930693,0.596047335203
52.940594,0.597000940064
52.950495,0.597938083858
52.960396,0.598859006579
52.970297,0.599763947022
52.980198,0.600653142346
52.990099,0.601526827683
53.000000,0.602385235799
53.009901,0.603228596796
53.019802,0.604057137858
53.029703,0.604871083028
53.039604,0.605670653017
53.049505,0.606456065049
53.059406,0.607227532719
53.069307,0.607985265889
53.079208,0.608729470594
53.089109,0.609460348973
53.099010,0.610178099212
53.108911,0.610882915509
53.118812,0.611574988044
53.128713,0.612254502968
53.138614,0.612921642400
53.148515,0.613576584434
53.158416,0.614219503154
53.168317,0.614850568654
53.178218,0.615469947072
53.188119,0.616077800625
53.198020,0.616674287644
53.207921,0.617259562626
53.217822,0.617833776277
53.227723,0.618397075571
53.237624,0.618949603799
53.247525,0.619491500630
53.257426,0.620022902173
53.267327,0.620543941035
53.277228,0.621054746388
53.287129,0.621555444032
53.297030,0.622046156462
53.306931,0.622527002935
53.316832,0.622998099537
53.326733,0.623459559249
53.336634,0.623911492020
53.346535,0.624354004832
53.356436,0.624787201768
53.366337,0.625211184083
53.376238,0.625626050271
53.386139,0.626031896132
53.396040,0.626428814842
53.405941,0.626816897019
53.415842,0.627196230791
53.425743,0.627566901860
53.435644,0.627928993572
53.445545,0.628282586980
53.455446,0.628627760907
53.465347,0.628964592014
53.475248,0.629293154860
53.485149,0.629613521968
53.495050,0.629925763886
53.504950,0.630229949245
53.514851,0.630526144826
53.524752,0.630814415613
53.534653,0.631094824857
53.544554,0.631367434133
53.554455,0.631632303396
53.564356,0.631889491040
53.574257,0.632139053952
53.584158,0.632381047568
53.594059,0.632615525927
53.603960,0.632842541724
53.613861,0.633062146365
53.623762,0.633274390014
53.633663,0.633479321650
53.643564,0.633676989109
53.653465,0.633867439144
53.663366,0.634050717463
53.673267,0.634226868782
53.683168,0.634395936872
53.693069,0.634557964601
53.702970,0.634712993982
53.712871,0.634861066218
53.722772,0.635002221739
53.732673,0.635136500253
53.742574,0.635263940778
53.752475,0.635384581691
53.762376,0.635498460760
53.772277,0.635605615188
53.782178,0.635706081645
53.792079,0.635799896312
53.801980,0.635887094907
53.811881,0.635967712728
53.821782,0.636041784681
53.831683,0.636109345315
53.841584,0.636170428853
53.851485,0.636225069219
53.861386,0.636273300072
53.871287,0.636315154831
53.881188,0.636350666702
53.891089,0.636379868704
53.900990,0.636402793691
53.910891,0.636419474381
53.920792,0.636429943371
53.930693,0.636434233159
53.940594,0.636432376166
53.950495,0.636424404751
53.960396,0.636410351226
53.970297,0.636390247874
53.980198,0.636364126958
53.990099,0.636332020736
54.000000,0.636293961465
54.009901,0.636249981418
54.019802,0.636200112879
54.029703,0.636144388155
54.039604,0.636082839576
54.049505,0.636015499494
54.059406,0.635942400282
54.069307,0.635863574328
54.079208,0.635779054031
54.089109,0.635688871792
54.099010,0.635593060000
54.108911,0.635491651020
54.118812,0.635384677175
54.128713,0.635272170728
54.138614,0.635154163859
54.148515,0.635030688641
54.158416,0.634901777006
54.168317,0.634767460721
54.178218,0.634627771347
54.188119,0.634482740202
54.198020,0.634332398319
54.207921,0.634176776399
54.217822,0.634015904764
54.227723,0.633849813296
54.237624,0.633678531385
54.247525,0.633502087865
54.257426,0.633320510944
54.267327,0.633133828137
54.277228,0.632942066187
54.287129,0.632745250982
54.297030,0.632543407475
54.306931,0.632336559588
54.316832,0.632124730120
54.326733,0.631907940644
54.336634,0.631686211405
54.346535,0.631459561205
54.356436,0.631228007293
54.366337,0.630991565242
54.376238,0.630750248825
54.386139,0.630504069889
54.396040,0.630253038220
54.405941,0.629997161406
54.415842,0.629736444700
54.425743,0.629470890877
54.435644,0.629200500088
54.445545,0.628925269715
54.455446,0.628645194225
54.465347,0.628360265020
54.475248,0.628070470297
54.485149,0.627775794898
54.495050,0.627476220175
54.504950,0.627171723854
54.514851,0.626862279905
54.524752,0.626547858424
54.534653,0.626228425520
54.544554,0.625903943219
54.554455,0.625574369378
54.564356,0.625239657618
54.574257,0.624899757276
54.584158,0.624554613374
54.594059,0.624204166620
54.603960,0.623848353430
54.613861,0.623487105978
54.623762,0.623120352290
54.633663,0.622748016359
54.643564,0.622370018313
54.653465,0.621986274614
54.663366,0.621596698311
54.673267,0.621201199337
54.683168,0.620799684859
54.693069,0.620392059681
54.702970,0.619978226706
54.712871,0.619558087456
54.722772,0.619131542655
54.732673,0.618698492871
54.742574,0.618258839232
54.752475,0.617812484199
54.762376,0.617359332408
54.772277,0.616899291584
54.782178,0.616432273514
54.792079,0.615958195087
54.801980,0.615476979399
54.811881,0.614988556919
54.821782,0.614492866703
54.831683,0.613989857670
54.841584,0.613479489918
54.851485,0.612961736081
54.861386,0.612436582711
54.871287,0.611904031689
54.881188,0.611364101638
54.891089,0.610816829337
54.900990,0.610262271110
54.910891,0.609700504185
54.920792,0.609131627994
54.930693,0.608555765399
54.940594,0.607973063817
54.950495,0.607383696225
54.960396,0.606787862005
54.970297,0.606185787622
54.980198,0.605577727079
54.990099,0.604963962143
55.000000,0.604344802294
55.009901,0.603720584382
55.019802,0.603091671953
55.029703,0.602458454229
55.039604,0.601821344719
55.049505,0.601180779458
55.059406,0.600537214854
55.069307,0.599891125162
55.079208,0.599242999599
55.089109,0.598593339117
55.099010,0.597942652888
55.108911,0.597291454534
55.118812,0.596640258186
55.128713,0.595989574422
55.138614,0.595339906175
55.148515,0.594691744692
55.158416,0.594045565636
55.168317,0.593401825409
55.178218,0.592760957770
55.188119,0.592123370843
55.198020,0.591489444547
55.207921,0.590859528508
55.217822,0.590233940490
55.227723,0.589612965341
55.237624,0.588996854468
55.247525,0.588385825811
55.257426,0.587780064296
55.267327,0.587179722712
55.277228,0.586584922972
55.287129,0.585995757686
55.297030,0.585412292001
55.306931,0.584834565629
55.316832,0.584262595017
55.326733,0.583696375598
55.336634,0.583135884060
55.346535,0.582581080613
55.356436,0.582031911186
55.366337,0.581488309545
55.376238,0.580950199296
55.386139,0.580417495758
55.396040,0.579890107687
55.405941,0.579367938861
55.415842,0.578850889495
55.425743,0.578338857519
55.435644,0.577831739692
55.445545,0.577329432586
55.455446,0.576831833424
55.465347,0.576338840799
55.475248,0.575850355271
55.485149,0.575366279864
55.495050,0.574886520460
55.504950,0.574410986114
55.514851,0.573939589283
55.524752,0.573472246000
55.534653,0.573008875978
55.544554,0.572549402668
55.554455,0.572093753275
55.564356,0.571641858733
55.574257,0.571193653652
55.584158,0.570749076235
55.594059,0.570308068176
55.603960,0.569870574544
55.613861,0.569436543646
55.623762,0.569005926884
55.633663,0.568578678608
55.643564,0.568154755949
55.653465,0.567734118669
55.663366,0.567316728991
55.673267,0.566902551438
55.683168,0.566491552667
55.693069,0.566083701313
55.702970,0.565678967826
55.712871,0.565277324312
55.722772,0.564878744386
55.732673,0.564483203017
55.742574,0.564090676386
55.752475,0.563701141741
55.762376,0.563314577265
55.772277,0.562930961936
55.782178,0.562550275403
55.792079,0.562172497862
55.801980,0.561797609932
55.811881,0.561425592541
55.821782,0.561056426816
55.831683,0.560690093967
55.841584,0.560326575192
55.851485,0.559965851569
55.861386,0.559607903959
55.871287,0.559252712916
55.881188,0.558900258588
55.891089,0.558550520636
55.900990,0.558203478143
55.910891,0.557859109535
55.920792,0.558418066732
55.930693,0.559031435524
55.940594,0.559643776844
55.950495,0.560254635424
55.960396,0.560863563232
55.970297,0.561470120471
55.980198,0.562073876543
55.990099,0.562674410964
56.000000,0.563271314252
56.009901,0.563864188757
56.019802,0.564452649452
56.029703,0.565036324681
56.039604,0.565614856849
56.049505,0.566187903071
56.059406,0.566755135772
56.069307,0.567316243235
56.079208,0.567870930100
56.089109,0.568418917816
56.099010,0.568959945045
56.108911,0.569493768016
56.118812,0.570020160827
56.128713,0.570538915713
56.138614,0.571049843253
56.148515,0.571552772536
56.158416,0.572047551286
56.168317,0.572534045934
56.178218,0.573012141651
56.188119,0.573481742331
56.198020,0.573942770540
56.207921,0.574395167406
56.217822,0.574838892481
56.227723,0.575273923552
56.237624,0.575700256408
56.247525,0.576117904571
56.257426,0.576526898980
56.267327,0.576927287638
56.277228,0.577319135211
56.287129,0.577702522600
56.297030,0.578077546461
56.306931,0.578444318694
56.316832,0.578802965895
56.326733,0.579153628771
56.336634,0.579496461524
56.346535,0.579831631200
56.356436,0.580159317013
56.366337,0.580479709637
56.376238,0.580793010476
56.386139,0.581099430910
56.396040,0.581399191528
56.405941,0.581692521336
56.415842,0.581979656959
56.425743,0.582260841833
56.435644,0.582536325386
56.445545,0.582806362228
56.455446,0.583071211331
56.465347,0.583331135219
56.475248,0.583586399173
56.485149,0.583837270437
56.495050,0.584084017451
56.504950,0.584326909095
56.514851,0.584566213964
56.524752,0.584802199659
56.534653,0.585035132116
56.544554,0.585265274960
56.554455,0.585492888893
56.564356,0.585718231118
56.574257,0.585941554799
56.584158,0.586163108562
56.594059,0.586383136026
56.603960,0.586601875386
56.613861,0.586819559026
56.623762,0.587036413177
56.633663,0.587252657609
56.643564,0.587468505373
56.653465,0.587684162566
56.663366,0.587899828151
56.673267,0.588115693795
56.683168,0.588331943756
56.693069,0.588548754796
56.702970,0.588766296127
56.712871,0.588984729385
56.722772,0.589204208637
56.732673,0.589424880405
56.742574,0.589646883723
56.752475,0.589870350210
56.762376,0.590095404164
56.772277,0.590322162674
56.782178,0.590550735746
56.792079,0.590781226449
56.801980,0.591013731066
56.811881,0.591248339256
56.821782,0.591485134232
56.831683,0.591724192933
56.841584,0.591965586218
56.851485,0.592209379048
56.861386,0.592455630683
56.871287,0.592704394869
56.881188,0.592955720041
56.891089,0.593209649510
56.900990,0.593466221656
56.910891,0.593725470120
56.920792,0.593987423986
56.930693,0.594252107971
56.940594,0.594519542597
56.950495,0.594789744366
56.960396,0.595062725934
56.970297,0.595338496266
56.980198,0.595617060800
56.990099,0.595898421591
57.000000,0.596182577465
57.009901,0.596469524148
57.019802,0.596759254404
57.029703,0.597051758155
57.039604,0.597347022606
57.049505,0.597645032350
57.059406,0.597945769477
57.069307,0.598249213674
57.079208,0.598555342313
57.089109,0.598864130540
57.099010,0.599175551355
57.108911,0.599489575684
57.118812,0.599806172448
57.128713,0.600125308622
57.138614,0.600446949298
57.148515,0.600771057728
57.158416,0.601097595375
57.168317,0.601426521949
57.178218,0.601757795448
57.188119,0.602091372183
57.198020,0.602427206810
57.207921,0.602765252345
57.217822,0.603105460187
57.227723,0.603447780131
57.237624,0.603792160372
57.247525,0.604138547519
57.257426,0.604486886592
57.267327,0.604837121022
57.277228,0.605189192647
57.287129,0.605543041707
57.297030,0.605898606829
57.306931,0.606255825019
57.316832,0.606614631646
57.326733,0.606974960419
57.336634,0.607336743374
57.346535,0.607699910849
57.356436,0.608064391459
57.366337,0.608430112070
57.376238,0.608796997774
57.386139,0.609164971858
57.396040,0.609533955773
57.405941,0.609903869103
57.415842,0.610274629534
57.425743,0.610646152817
57.435644,0.611018352736
57.445545,0.611391141072
57.455446,0.611764427566
57.465347,0.612138119885
57.475248,0.612512123582
57.485149,0.612886342064
57.495050,0.613260676552
57.504950,0.613635026045
57.514851,0.614009287284
57.524752,0.614383354717
57.534653,0.614757120463
57.544554,0.615130474278
57.554455,0.615503303518
57.564356,0.615875493112
57.574257,0.616246925526
57.584158,0.616617480732
57.594059,0.616987036182
57.603960,0.617355466779
57.613861,0.617722644850
57.623762,0.618088440123
57.633663,0.618452719703
57.643564,0.618815348054
57.653465,0.619176186980
57.663366,0.619535095607
57.673267,0.619891930373
57.683168,0.620246545014
57.693069,0.620598790556
57.702970,0.620948515311
57.712871,0.621295564873
57.722772,0.621639782115
57.732673,0.621981007198
57.742574,0.622319077571
57.752475,0.622653827983
57.762376,0.622985090495
57.772277,0.623312694496
57.782178,0.623636466718
57.792079,0.623956231264
57.801980,0.624271809627
57.811881,0.624583020725
57.821782,0.624889680926
57.831683,0.625191604090
57.841584,0.625488601603
57.851485,0.625780482421
57.861386,0.626067053115
57.871287,0.626348117918
57.881188,0.626623478777
57.891089,0.626892935410
57.900990,0.627156285357
57.910891,0.627413324049
57.920792,0.627663844861
57.930693,0.627907639185
57.940594,0.628144496494
57.950495,0.628374204414
57.960396,0.628596548792
57.970297,0.628811313777
57.980198,0.629018281889
57.990099,0.629217234100
58.000000,0.629407949910
58.009901,0.629590207431
58.019802,0.629763783462
58.029703,0.629928453573
58.039604,0.630083992188
58.049505,0.630230172663
58.059406,0.630366767370
58.069307,0.630493547779
58.079208,0.630610284535
58.089109,0.630716747540
58.099010,0.630812706034
58.108911,0.630897928668
58.118812,0.630972183579
58.128713,0.631035238467
58.138614,0.631086860665
58.148515,0.631126817206
58.158416,0.631154874888
58.168317,0.631170800342
58.178218,0.631174360085
58.188119,0.631165320578
58.198020,0.631143448279
58.207921,0.631108509690
58.217822,0.631060271397
58.227723,0.630998500114
58.237624,0.630922962709
58.247525,0.630833426237
58.257426,0.630729657962
58.267327,0.630611425370
58.277228,0.630478496180
58.287129,0.630330638349
58.297030,0.630167620066
58.306931,0.629989209745
58.316832,0.629795176000
58.326733,0.629585287626
58.336634,0.629359313559
58.346535,0.629117022835
58.356436,0.628858184537
58.366337,0.628582567733
58.376238,0.628289941402
58.386139,0.627980074355
58.396040,0.627652735137
58.405941,0.627307691921
58.415842,0.626944712394
58.425743,0.626563563623
58.435644,0.626164011906
58.445545,0.625745822620
58.455446,0.625308760038
58.465347,0.624852587139
58.475248,0.624377065400
58.485149,0.623881954562
58.495050,0.623367012386
58.504950,0.622831994377
58.514851,0.622276653493
58.524752,0.621700739822
58.534653,0.621104000237
58.544554,0.620486178021
58.554455,0.619847012457
58.564356,0.619186238386
58.574257,0.618503585731
58.584158,0.617798778975
58.594059,0.617071536599
58.603960,0.616321570468
58.613861,0.615548585171
58.623762,0.614752277300
58.633663,0.613932334662
58.643564,0.613088435431
58.653465,0.612220247215
58.663366,0.611327426049
58.673267,0.610409615283
58.683168,0.609466444382
58.693069,0.608497527600
58.702970,0.607502462537
58.712871,0.606480828551
58.722772,0.605553934563
58.732673,0.605555708346
58.742574,0.605553284597
58.752475,0.605546716161
58.762376,0.605536057572
58.772277,0.605521364977
58.782178,0.605502696041
58.792079,0.605480109873
58.801980,0.605453666938
58.811881,0.605423428984
58.821782,0.605389458967
58.831683,0.605351820971
58.841584,0.605310580142
58.851485,0.605265802616
58.861386,0.605217555453
58.871287,0.605165906567
58.881188,0.605110924671
58.891089,0.605052679207
58.900990,0.604991240289
58.910891,0.604926678651
58.920792,0.604859065580
58.930693,0.604788472871
58.940594,0.604714972771
58.950495,0.604638637928
58.960396,0.604559541342
58.970297,0.604477756316
58.980198,0.604393356412
58.990099,0.604306415404
59.000000,0.604217007234
59.009901,0.604125205972
59.019802,0.604031085772
59.029703,0.603934720834
59.039604,0.603836185364
59.049505,0.603735553537
59.059406,0.603632899459
59.069307,0.603528297130
59.079208,0.603421820414
59.089109,0.603313542998
59.099010,0.603203538363
59.108911,0.603091879750
59.118812,0.602978640127
59.128713,0.602863892161
59.138614,0.602747708181
59.148515,0.602630160153
59.158416,0.602511319650
59.168317,0.602391257819
59.178218,0.602270045355
59.188119,0.602147752472
59.198020,0.602024448874
59.207921,0.601900203730
59.217822,0.601775085641
59.227723,0.601649162620
59.237624,0.601522502056
59.247525,0.601395170699
59.257426,0.601267234621
59.267327,0.601138759198
59.277228,0.601009809082
59.287129,0.600880448174
59.297030,0.600750739596
59.306931,0.600620745671
59.316832,0.600490527891
59.326733,0.600360146897
59.336634,0.600229662449
59.346535,0.600099133403
59.356436,0.599968617688
59.366337,0.599838172274
59.376238,0.599707853155
59.386139,0.599577715320
59.396040,0.599447812727
59.405941,0.599318198283
59.415842,0.599188923814
59.425743,0.599060040045
59.435644,0.598931596574
59.445545,0.598803641850
59.455446,0.598676223146
59.465347,0.598549386537
59.475248,0.598423176877
59.485149,0.598297637779
59.495050,0.598172811584
59.504950,0.598048739349
59.514851,0.597925460816
59.524752,0.597803014396
59.534653,0.597681437147
59.544554,0.597560764748
59.554455,0.597441031486
59.564356,0.597322270232
59.574257,0.597204512421
59.584158,0.597087788033
59.594059,0.596972125580
59.603960,0.596857552080
59.613861,0.596744093044
59.623762,0.596631772462
59.633663,0.596520612782
59.643564,0.596410634898
59.653465,0.596301858137
59.663366,0.596194300240
59.673267,0.596087977355
59.683168,0.595982904023
59.693069,0.595879093165
59.702970,0.595776556075
59.712871,0.595675302409
59.722772,0.595575340177
59.732673,0.595476675733
59.742574,0.595379313774
59.752475,0.595283257331
59.762376,0.595188507765
59.772277,0.595095064762
59.782178,0.595002926335
59.792079,0.594912088819
59.801980,0.594822546872
59.811881,0.594734293477
59.821782,0.594647319941
59.831683,0.594561615901
59.841584,0.594477169328
59.851485,0.594393966531
59.861386,0.594311992161
59.871287,0.594231229227
59.881188,0.594151659093
59.891089,0.594073261497
59.900990,0.593996014558
59.910891,0.593919894786
59.920792,0.593844877100
59.930693,0.593770934837
59.940594,0.593698039768
59.950495,0.593626162115
59.960396,0.593555270569
59.970297,0.593485332305
59.980198,0.593416313000
59.990099,0.593348176858
60.000000,0.593280886624
60.009901,0.593214403610
60.019802,0.593148687715
60.029703,0.593083697446
60.039604,0.593019389946
60.049505,0.592955721014
60.059406,0.592892645133
60.069307,0.592830115492
60.079208,0.592768084015
60.089109,0.592706501385
60.099010,0.592645317074
60.108911,0.592584479365
60.118812,0.592523935386
60.128713,0.592463631131
60.138614,0.592403511496
60.148515,0.592343520300
60.158416,0.592283600317
60.168317,0.592223693304
60.178218,0.592163740030
60.188119,0.592103680305
60.198020,0.592043453005
60.207921,0.591982996106
60.217822,0.591922246707
60.227723,0.591861141062
60.237624,0.591799614603
60.247525,0.591737601975
60.257426,0.591675037053
60.267327,0.591611852977
60.277228,0.591547982176
60.287129,0.591483356388
60.297030,0.591417906695
60.306931,0.591351563539
60.316832,0.591284256748
60.326733,0.591215915561
60.336634,0.591146468651
60.346535,0.591075844142
60.356436,0.591003969632
60.366337,0.590930772215
60.376238,0.590856178497
60.386139,0.590780114616
60.396040,0.590702506256
60.405941,0.590623278669
60.415842,0.590542356683
60.425743,0.590459664718
60.435644,0.590375126804
60.445545,0.590288666586
60.455446,0.590200207336
60.465347,0.590109671967
60.475248,0.590016983035
60.485149,0.589922062749
60.495050,0.589824832978
60.504950,0.589725215253
60.514851,0.589623130772
60.524752,0.589518500400
60.534653,0.589411244672
60.544554,0.589301283792
60.554455,0.589188537627
60.564356,0.589072925711
60.574257,0.588954367235
60.584158,0.588832781042
60.594059,0.588708085619
60.603960,0.588580199092
60.613861,0.588449039212
60.623762,0.588314523346
60.633663,0.588176568461
60.643564,0.588035091115
60.653465,0.587890007438
60.663366,0.587741233115
60.673267,0.587588683371
60.683168,0.587432272947
60.693069,0.587271916085
60.702970,0.587107526502
60.712871,0.586939017365
60.722772,0.586766301272
60.732673,0.586589290223
60.742574,0.586407895593
60.752475,0.586222028105
60.762376,0.586031597798
60.772277,0.585836514002
60.782178,0.585636685302
60.792079,0.585432019507
60.801980,0.585222423616
60.811881,0.585007803786
60.821782,0.584788065296
60.831683,0.584563112510
60.841584,0.584332848843
60.851485,0.584097176722
60.861386,0.583855997552
60.871287,0.583609211675
60.881188,0.583356718335
60.891089,0.583098415640
60.900990,0.582834200524
60.910891,0.582563968712
60.920792,0.582287614684
60.930693,0.582005031638
60.940594,0.581716111460
60.950495,0.581420744688
60.960396,0.581118820485
60.970297,0.580810226611
60.980198,0.580494849399
60.990099,0.580172573731
61.000000,0.579953545011
61.009901,0.580031824052
61.019802,0.580110499708
61.029703,0.580189344070
61.039604,0.580268126982
61.049505,0.580346616069
61.059406,0.580424576744
61.069307,0.580501772206
61.079208,0.580577963425
61.089109,0.580652909116
61.099010,0.580726365693
61.108911,0.580798087220
61.118812,0.580867825345
61.128713,0.580935329221
61.138614,0.581000345420
61.148515,0.581062617831
61.158416,0.581121887552
61.168317,0.581177892769
61.178218,0.581230368621
61.188119,0.581279047059
61.198020,0.581323656699
61.207921,0.581363922651
61.217822,0.581399566357
61.227723,0.581430305404
61.237624,0.581455853337
61.247525,0.581475919460
61.257426,0.581490208627
61.267327,0.581498421030
61.277228,0.581500251972
61.287129,0.581495391636
61.297030,0.581483524848
61.306931,0.581464330828
61.316832,0.581437482943
61.326733,0.581402648440
61.336634,0.581359488192
61.346535,0.581307656420
61.356436,0.581246800429
61.366337,0.581176560325
61.376238,0.581096568741
61.386139,0.581006450561
61.396040,0.580905822638
61.405941,0.580794293525
61.415842,0.580671463203
61.425743,0.580536922822
61.435644,0.580390254449
61.445545,0.580231030832
61.455446,0.580058815184
61.465347,0.579873160991
61.475248,0.579673611844
61.485149,0.579459701319
61.495050,0.579230952896
61.504950,0.578986879935
61.514851,0.578726985720
61.524752,0.578450763596
61.534653,0.578157697191
61.544554,0.577847260781
61.554455,0.577518919786
61.564356,0.577172131459
61.574257,0.576806345786
61.584158,0.576421006653
61.594059,0.576015553329
61.603960,0.575589422340
61.613861,0.575142049806
61.623762,0.574672874350
61.633663,0.574181340704
61.643564,0.573666904150
61.653465,0.573129036004
61.663366,0.572567230354
61.673267,0.571981012358
61.683168,0.571369948441
61.693069,0.570733658854
61.702970,0.570071833134
61.712871,0.569384249173
61.722772,0.568670796762
61.732673,0.567931506705
61.742574,0.567166586874
61.752475,0.566376466922
61.762376,0.565561853805
61.772277,0.564723800764
61.782178,0.563863793063
61.792079,0.562983854441
61.801980,0.562086678998
61.811881,0.561175793875
61.821782,0.560255758449
61.831683,0.559332405405
61.841584,0.558413127168
61.851485,0.557507206564
61.861386,0.556626181231
61.871287,0.555784214523
61.881188,0.554998418253
61.891089,0.554289032698
61.900990,0.553679319678
61.910891,0.553194979344
61.920792,0.552862893692
61.930693,0.552709080927
61.940594,0.552755959884
61.950495,0.553019353922
61.960396,0.553505969503
61.970297,0.554212139080
61.980198,0.555124281051
61.990099,0.556220929383
62.000000,0.557475667547
62.009901,0.558860143791
62.019802,0.560346546840
62.029703,0.561909273459
62.039604,0.563525814581
62.049505,0.565177040502
62.059406,0.566847097569
62.069307,0.568523094721
62.079208,0.570194704450
62.089109,0.571853753949
62.099010,0.573493846486
62.108911,0.575110030194
62.118812,0.576698518266
62.128713,0.578256457773
62.138614,0.579781741373
62.148515,0.581272855336
62.158416,0.582728757593
62.168317,0.584148780167
62.178218,0.585532551264
62.188119,0.586879933072
62.198020,0.588190972098
62.207921,0.589465859483
62.217822,0.590704899252
62.227723,0.591908482892
62.237624,0.593077068968
62.247525,0.594211166758
62.257426,0.595311323113
62.267327,0.596378111893
62.277228,0.597412125474
62.287129,0.598413967927
62.297030,0.599384249537
62.306931,0.600323582413
62.316832,0.601232576979
62.326733,0.602111839177
62.336634,0.602961968249
62.346535,0.603783555001
62.356436,0.604577180439
62.366337,0.605343414730
62.376238,0.606082816416
62.386139,0.606795931837
62.396040,0.607483294726
62.405941,0.608145425949
62.415842,0.608782833352
62.425743,0.609396011710
62.435644,0.609985442745
62.445545,0.610551595212
62.455446,0.611094925037
62.465347,0.611615875487
62.475248,0.612114877386
62.485149,0.612592349345
62.495050,0.613048698023
62.504950,0.613484318402
62.514851,0.613899594067
62.524752,0.614294897510
62.534653,0.614670590428
62.544554,0.615027024032
62.554455,0.615364539363
62.564356,0.615683467598
62.574257,0.615984130369
62.584158,0.616266840074
62.594059,0.616531900186
62.603960,0.616779605567
62.613861,0.617010242770
62.623762,0.617224090343
62.633663,0.617421419130
62.643564,0.617602492561
62.653465,0.617767566948
62.663366,0.617916891769
62.673267,0.618050709947
62.683168,0.618169258129
62.693069,0.618272766956
62.702970,0.618361461328
62.712871,0.618435560665
62.722772,0.618495279164
62.732673,0.618540826046
62.742574,0.618572405805
62.752475,0.618590218443
62.762376,0.618594459706
62.772277,0.618585321316
62.782178,0.618562991190
62.792079,0.618527653658
62.801980,0.618479489683
62.811881,0.618418677062
62.821782,0.618345390633
62.831683,0.618259802473
62.841584,0.618162082091
62.851485,0.618052396613
62.861386,0.617930910974
62.871287,0.617797788086
62.881188,0.617653189023
62.891089,0.617497273182
62.900990,0.617330198452
62.910891,0.617152121377
62.920792,0.616963197304
62.930693,0.616763580545
62.940594,0.616553424514
62.950495,0.616332881879
62.960396,0.616102104693
62.970297,0.615861244535
62.980198,0.615610452635
62.990099,0.615349880003
63.000000,0.615079677548
63.009901,0.614799996199
63.019802,0.614510987015
63.029703,0.614212801296
63.039604,0.613905590687
63.049505,0.613589507277
63.059406,0.613264703698
63.069307,0.612931333215
63.079208,0.612589549815
63.089109,0.612239508285
63.099010,0.611881364297
