d,alpha,ratio,a1,a2,max_digit
17444,2993,0.17157762,5,1,5
17445,2983,0.17099455,5,1,5
17446,2987,0.17121403,5,1,5
17447,2981,0.17086032,5,1,5
17448,2983,0.17096515,5,1,5
17449,2982,0.17089805,5,1,5
17450,2989,0.17128940,5,1,5
17451,2984,0.17099307,5,1,5
17452,2983,0.17092597,5,1,5
17453,2982,0.17085888,5,1,5
17454,2983,0.17090638,5,1,5
17455,3018,0.17290175,5,1,5
17456,2985,0.17100137,5,1,5
17457,2987,0.17110615,5,1,5
17458,2995,0.17155459,5,1,5
17459,2985,0.17097199,5,1,5
17460,2983,0.17084765,5,1,5
17461,2998,0.17169692,5,1,5
17462,2991,0.17128622,5,1,5
17463,2984,0.17087557,5,1,5
17464,2989,0.17115208,5,1,5
17465,2991,0.17125680,5,1,5
17466,2987,0.17101798,5,1,5
17467,2984,0.17083643,5,1,5
17468,2989,0.17111289,5,1,5
17469,3004,0.17196176,5,1,5
17470,2997,0.17155123,5,1,5
17471,2986,0.17091180,5,1,5
17472,2987,0.17095925,5,1,5
17473,2986,0.17089223,5,1,5
17474,2993,0.17128305,5,1,5
17475,2986,0.17087268,5,1,5
17476,2987,0.17092012,5,1,5
17477,2990,0.17108199,5,1,5
17478,3023,0.17296029,5,1,5
17479,2994,0.17129126,5,1,5
17480,2991,0.17110984,5,1,5
17481,2987,0.17087123,5,1,5
17482,2987,0.17086146,5,1,5
17483,2990,0.17102328,5,1,5
17484,3011,0.17221460,5,1,5
17485,2992,0.17111810,5,1,5
17486,2987,0.17082237,5,1,5
17487,2989,0.17092697,5,1,5
17488,3001,0.17160339,5,1,5
17489,2993,0.17113614,5,1,5
17490,2989,0.17089766,5,1,5
17491,2996,0.17128809,5,1,5
17492,2989,0.17087812,5,1,5
17493,2990,0.17092551,5,1,5
17494,2991,0.17097290,5,1,5
17495,2989,0.17084881,5,1,5
17496,2989,0.17083905,5,1,5
17497,2994,0.17111505,5,1,5
17498,3005,0.17173391,5,1,5
17499,2995,0.17115264,5,1,5
17500,2997,0.17125714,5,1,5
17501,2990,0.17084738,5,1,5
17502,3005,0.17169466,5,1,5
17503,2993,0.17099926,5,1,5
17504,2991,0.17087523,5,1,5
17505,2996,0.17115110,5,1,5
17506,3007,0.17176968,5,1,5
17507,2991,0.17084595,5,1,5
17508,3007,0.17175006,5,1,5
17509,2994,0.17099777,5,1,5
17510,3011,0.17195888,5,1,5
17511,2992,0.17086403,5,1,5
17512,2993,0.17091138,5,1,5
17513,2992,0.17084452,5,1,5
17514,2995,0.17100605,5,1,5
17515,3013,0.17202398,5,1,5
17516,2999,0.17121489,5,1,5
17517,2998,0.17114803,5,1,5
17518,3007,0.17165202,5,1,5
17519,2995,0.17095725,5,1,5
17520,3001,0.17128995,5,1,5
17521,2993,0.17082358,5,1,5
17522,2995,0.17092798,5,1,5
17523,3001,0.17126063,5,1,5
17524,2997,0.17102260,5,1,5
17525,2997,0.17101284,5,1,5
17526,3011,0.17180189,5,1,5
17527,2994,0.17082216,5,1,5
17528,2999,0.17109767,5,1,5
17529,2995,0.17085972,5,1,5
17530,2997,0.17096406,5,1,5
17531,2995,0.17084023,5,1,5
17532,3011,0.17174310,5,1,5
17533,2995,0.17082074,5,1,5
17534,3001,0.17115319,5,1,5
17535,2998,0.17097234,5,1,5
17536,2997,0.17090557,5,1,5
17537,2997,0.17089582,5,1,5
17538,3001,0.17111415,5,1,5
17539,2997,0.17087633,5,1,5
17540,3003,0.17120867,5,1,5
17541,2999,0.17097087,5,1,5
17542,3013,0.17175921,5,1,5
17543,3010,0.17157841,5,1,5
17544,3005,0.17128363,5,1,5
17545,3004,0.17121687,5,1,5
17546,2999,0.17092215,5,1,5
17547,2999,0.17091241,5,1,5
17548,3001,0.17101664,5,1,5
17549,2998,0.17083595,5,1,5
17550,3001,0.17099715,5,1,5
17551,3004,0.17115834,5,1,5
17552,3019,0.17200319,5,1,5
17553,3002,0.17102490,5,1,5
17554,2999,0.17084425,5,1,5
17555,3007,0.17129023,5,1,5
17556,3013,0.17162224,5,1,5
17557,3000,0.17087202,5,1,5
17558,3031,0.17262786,5,1,5
17559,3004,0.17108036,5,1,5
17560,3001,0.17089977,5,1,5
17561,3013,0.17157337,5,1,5
17562,3013,0.17156360,5,1,5
17563,3002,0.17092752,5,1,5
17564,3005,0.17108859,5,1,5
17565,3007,0.17119271,5,1,5
17566,3003,0.17095525,5,1,5
17567,3017,0.17174247,5,1,5
17568,3001,0.17082195,5,1,5
17569,3003,0.17092606,5,1,5
17570,3007,0.17114400,5,1,5
17571,3002,0.17084970,5,1,5
17572,3005,0.17101070,5,1,5
17573,3002,0.17083025,5,1,5
17574,3005,0.17099124,5,1,5
17575,3009,0.17120910,5,1,5
17576,3009,0.17119936,5,1,5
17577,3004,0.17090516,5,1,5
17578,3005,0.17095233,5,1,5
17579,3003,0.17082883,5,1,5
17580,3037,0.17275313,5,1,5
17581,3004,0.17086628,5,1,5
17582,3005,0.17091343,5,1,5
17583,3004,0.17084684,5,1,5
17584,3019,0.17169017,5,1,5
17585,3004,0.17082741,5,1,5
17586,3005,0.17087456,5,1,5
17587,3018,0.17160403,5,1,5
17588,3019,0.17165113,5,1,5
17589,3005,0.17084541,5,1,5
17590,3019,0.17163161,5,1,5
17591,3005,0.17082599,5,1,5
17592,3011,0.17115734,5,1,5
17593,3011,0.17114762,5,1,5
17594,3009,0.17102421,5,1,5
17595,3022,0.17175334,5,1,5
17596,3019,0.17157308,5,1,5
17597,3006,0.17082457,5,1,5
17598,3011,0.17109899,5,1,5
17599,3009,0.17097562,5,1,5
17600,3009,0.17096591,5,1,5
17601,3008,0.17089938,5,1,5
17602,3015,0.17128735,5,1,5
17603,3010,0.17099358,5,1,5
17604,3025,0.17183595,5,1,5
17605,3008,0.17086055,5,1,5
17606,3013,0.17113484,5,1,5
17607,3008,0.17084114,5,1,5
17608,3013,0.17111540,5,1,5
17609,3015,0.17121926,5,1,5
17610,3023,0.17166383,5,1,5
17611,3009,0.17085912,5,1,5
17612,3011,0.17096298,5,1,5
17613,3022,0.17157781,5,1,5
17614,3041,0.17264676,5,1,5
17615,3023,0.17161510,5,1,5
17616,3011,0.17092416,5,1,5
17617,3012,0.17097122,5,1,5
17618,3023,0.17158588,5,1,5
17619,3011,0.17089506,5,1,5
17620,3031,0.17202043,5,1,5
17621,3011,0.17087566,5,1,5
17622,3011,0.17086596,5,1,5
17623,3013,0.17096976,5,1,5
17624,3017,0.17118702,5,1,5
17625,3014,0.17100709,5,1,5
17626,3033,0.17207534,5,1,5
17627,3017,0.17115788,5,1,5
17628,3017,0.17114817,5,1,5
17629,3015,0.17102502,5,1,5
17630,3017,0.17112876,5,1,5
17631,3013,0.17089218,5,1,5
17632,3017,0.17110935,5,1,5
17633,3018,0.17115635,5,1,5
17634,3017,0.17108994,5,1,5
17635,3016,0.17102353,5,1,5
17636,3013,0.17084373,5,1,5
17637,3028,0.17168453,5,1,5
17638,3013,0.17082436,5,1,5
17639,3019,0.17115483,5,1,5
17640,3103,0.17590703,5,1,5
17641,3019,0.17113542,5,1,5
17642,3015,0.17089899,5,1,5
17643,3019,0.17111602,5,1,5
17644,3019,0.17110633,5,1,5
17645,3029,0.17166336,5,1,5
17646,3019,0.17108693,5,1,5
17647,3030,0.17170057,5,1,5
17648,3017,0.17095422,5,1,5
17649,3031,0.17173778,5,1,5
17650,3047,0.17263456,5,1,5
17651,3020,0.17109512,5,1,5
17652,3017,0.17091548,5,1,5
17653,3016,0.17084915,5,1,5
17654,3035,0.17191571,5,1,5
17655,3016,0.17082979,5,1,5
17656,3019,0.17099003,5,1,5
17657,3017,0.17086708,5,1,5
17658,3031,0.17165024,5,1,5
17659,3018,0.17090435,5,1,5
17660,3017,0.17083805,5,1,5
17661,3020,0.17099824,5,1,5
17662,3041,0.17217756,5,1,5
17663,3018,0.17086565,5,1,5
17664,3019,0.17091259,5,1,5
17665,3019,0.17090292,5,1,5
17666,3019,0.17089324,5,1,5
17667,3023,0.17110998,5,1,5
17668,3023,0.17110029,5,1,5
17669,3020,0.17092082,5,1,5
17670,3041,0.17209960,5,1,5
17671,3021,0.17095807,5,1,5
17672,3027,0.17128791,5,1,5
17673,3026,0.17122164,5,1,5
17674,3025,0.17115537,5,1,5
17675,3022,0.17097595,5,1,5
17676,3023,0.17102286,5,1,5
17677,3022,0.17095661,5,1,5
17678,3053,0.17270053,5,1,5
17679,3020,0.17082414,5,1,5
17680,3057,0.17290724,5,1,5
17681,3021,0.17086138,5,1,5
17682,3023,0.17096482,5,1,5
17683,3022,0.17089860,5,1,5
17684,3037,0.17173716,5,1,5
17685,3022,0.17087928,5,1,5
17686,3027,0.17115232,5,1,5
17687,3022,0.17085995,5,1,5
17688,3023,0.17090683,5,1,5
17689,3022,0.17084064,5,1,5
17690,3027,0.17111362,5,1,5
17691,3022,0.17082132,5,1,5
17692,3027,0.17109428,5,1,5
17693,3024,0.17091505,5,1,5
17694,3025,0.17096191,5,1,5
17695,3024,0.17089573,5,1,5
17696,3023,0.17082957,5,1,5
17697,3037,0.17161101,5,1,5
17698,3031,0.17126229,5,1,5
17699,3026,0.17097011,5,1,5
17700,3031,0.17124294,5,1,5
17701,3027,0.17100729,5,1,5
17702,3027,0.17099763,5,1,5
17703,3025,0.17087499,5,1,5
17704,3027,0.17097831,5,1,5
17705,3041,0.17175939,5,1,5
17706,3031,0.17118491,5,1,5
17707,3025,0.17083639,5,1,5
17708,3033,0.17127852,5,1,5
17709,3031,0.17115591,5,1,5
17710,3033,0.17125918,5,1,5
17711,3029,0.17102366,5,1,5
17712,3041,0.17169151,5,1,5
17713,3031,0.17111726,5,1,5
17714,3029,0.17099469,5,1,5
17715,3031,0.17109794,5,1,5
17716,3027,0.17086250,5,1,5
17717,3029,0.17096574,5,1,5
17718,3049,0.17208489,5,1,5
17719,3032,0.17111575,5,1,5
17720,3047,0.17195260,5,1,5
17721,3029,0.17092715,5,1,5
17722,3033,0.17114321,5,1,5
17723,3030,0.17096428,5,1,5
17724,3029,0.17089822,5,1,5
17725,3031,0.17100141,5,1,5
17726,3029,0.17087893,5,1,5
17727,3034,0.17115135,5,1,5
17728,3031,0.17097247,5,1,5
17729,3029,0.17085002,5,1,5
17730,3029,0.17084038,5,1,5
17731,3034,0.17111274,5,1,5
17732,3049,0.17194902,5,1,5
17733,3034,0.17109344,5,1,5
17734,3043,0.17159129,5,1,5
17735,3031,0.17090499,5,1,5
17736,3031,0.17089535,5,1,5
17737,3030,0.17082934,5,1,5
17738,3033,0.17098884,5,1,5
17739,3031,0.17086645,5,1,5
17740,3047,0.17175874,5,1,5
17741,3031,0.17084719,5,1,5
17742,3031,0.17083756,5,1,5
17743,3038,0.17122245,5,1,5
17744,3037,0.17115645,5,1,5
17745,3032,0.17086503,5,1,5
17746,3033,0.17091175,5,1,5
17747,3032,0.17084578,5,1,5
17748,3037,0.17111787,5,1,5
17749,3032,0.17082653,5,1,5
17750,3037,0.17109859,5,1,5
17751,3034,0.17091995,5,1,5
17752,3039,0.17119198,5,1,5
17753,3035,0.17095702,5,1,5
17754,3049,0.17173595,5,1,5
17755,3036,0.17099409,5,1,5
17756,3035,0.17092814,5,1,5
17757,3034,0.17086220,5,1,5
17758,3049,0.17169726,5,1,5
17759,3035,0.17089926,5,1,5
17760,3077,0.17325450,5,1,5
17761,3034,0.17082371,5,1,5
17762,3035,0.17087040,5,1,5
17763,3037,0.17097337,5,1,5
17764,3037,0.17096375,5,1,5
17765,3037,0.17095412,5,1,5
17766,3043,0.17128222,5,1,5
17767,3038,0.17099116,5,1,5
17768,3037,0.17092526,5,1,5
17769,3037,0.17091564,5,1,5
17770,3037,0.17090602,5,1,5
17771,3036,0.17084013,5,1,5
17772,3043,0.17122440,5,1,5
17773,3036,0.17082091,5,1,5
17774,3051,0.17165523,5,1,5
17775,3053,0.17175809,5,1,5
17776,3043,0.17118587,5,1,5
17777,3037,0.17083872,5,1,5
17778,3059,0.17206660,5,1,5
17779,3038,0.17087575,5,1,5
17780,3043,0.17114736,5,1,5
17781,3041,0.17102525,5,1,5
17782,3045,0.17124058,5,1,5
17783,3039,0.17089355,5,1,5
17784,3041,0.17099640,5,1,5
17785,3052,0.17160529,5,1,5
17786,3039,0.17086473,5,1,5
17787,3040,0.17091134,5,1,5
17788,3041,0.17095795,5,1,5
17789,3044,0.17111698,5,1,5
17790,3047,0.17127600,5,1,5
17791,3040,0.17087291,5,1,5
17792,3041,0.17091951,5,1,5
17793,3043,0.17102231,5,1,5
17794,3057,0.17179948,5,1,5
17795,3054,0.17162124,5,1,5
17796,3043,0.17099348,5,1,5
17797,3046,0.17115244,5,1,5
17798,3045,0.17108664,5,1,5
17799,3046,0.17113321,5,1,5
17800,3049,0.17129213,5,1,5
17801,3046,0.17111398,5,1,5
17802,3065,0.17217167,5,1,5
17803,3046,0.17109476,5,1,5
17804,3055,0.17159065,5,1,5
17805,3047,0.17113170,5,1,5
17806,3043,0.17089745,5,1,5
17807,3045,0.17100017,5,1,5
17808,3091,0.17357367,5,1,5
17809,3044,0.17092481,5,1,5
17810,3063,0.17198203,5,1,5
17811,3044,0.17090562,5,1,5
17812,3043,0.17083988,5,1,5
17813,3043,0.17083029,5,1,5
17814,3049,0.17115752,5,1,5
17815,3046,0.17097951,5,1,5
17816,3045,0.17091379,5,1,5
17817,3049,0.17112870,5,1,5
17818,3059,0.17168032,5,1,5
17819,3044,0.17082889,5,1,5
17820,3061,0.17177329,5,1,5
17821,3045,0.17086583,5,1,5
17822,3049,0.17108069,5,1,5
17823,3058,0.17157605,5,1,5
17824,3045,0.17083707,5,1,5
17825,3053,0.17127630,5,1,5
17826,3059,0.17160328,5,1,5
17827,3046,0.17086442,5,1,5
17828,3051,0.17113529,5,1,5
17829,3046,0.17084525,5,1,5
17830,3051,0.17111610,5,1,5
17831,3046,0.17082609,5,1,5
17832,3047,0.17087259,5,1,5
17833,3049,0.17097516,5,1,5
17834,3049,0.17096557,5,1,5
17835,3047,0.17084385,5,1,5
17836,3067,0.17195560,5,1,5
17837,3047,0.17082469,5,1,5
17838,3049,0.17092723,5,1,5
17839,3061,0.17159034,5,1,5
17840,3067,0.17191704,5,1,5
17841,3050,0.17095454,5,1,5
17842,3051,0.17100101,5,1,5
17843,3048,0.17082329,5,1,5
17844,3053,0.17109393,5,1,5
17845,3062,0.17158868,5,1,5
17846,3071,0.17208338,5,1,5
17847,3049,0.17084104,5,1,5
17848,3057,0.17127970,5,1,5
17849,3056,0.17121407,5,1,5
17850,3119,0.17473389,5,1,5
17851,3050,0.17085878,5,1,5
17852,3051,0.17090522,5,1,5
17853,3052,0.17095166,5,1,5
17854,3053,0.17099810,5,1,5
17855,3057,0.17121255,5,1,5
17856,3053,0.17097894,5,1,5
17857,3053,0.17096937,5,1,5
17858,3051,0.17084780,5,1,5
17859,3052,0.17089423,5,1,5
17860,3051,0.17082867,5,1,5
17861,3052,0.17087509,5,1,5
17862,3053,0.17092151,5,1,5
17863,3053,0.17091194,5,1,5
17864,3053,0.17090237,5,1,5
17865,3053,0.17089281,5,1,5
17866,3059,0.17121908,5,1,5
17867,3057,0.17109755,5,1,5
17868,3053,0.17086411,5,1,5
17869,3077,0.17219766,5,1,5
17870,3099,0.17341914,5,1,5
17871,3058,0.17111521,5,1,5
17872,3067,0.17160922,5,1,5
17873,3054,0.17087227,5,1,5
17874,3067,0.17159002,5,1,5
17875,3059,0.17113287,5,1,5
17876,3055,0.17089953,5,1,5
17877,3061,0.17122560,5,1,5
17878,3069,0.17166350,5,1,5
17879,3055,0.17087085,5,1,5
17880,3061,0.17119687,5,1,5
17881,3058,0.17101952,5,1,5
17882,3057,0.17095403,5,1,5
17883,3058,0.17100039,5,1,5
17884,3061,0.17115858,5,1,5
17885,3057,0.17092536,5,1,5
17886,3073,0.17181035,5,1,5
17887,3061,0.17112987,5,1,5
17888,3059,0.17100850,5,1,5
17889,3059,0.17099894,5,1,5
17890,3057,0.17087759,5,1,5
17891,3059,0.17097982,5,1,5
17892,3061,0.17108205,5,1,5
17893,3060,0.17101660,5,1,5
17894,3073,0.17173354,5,1,5
17895,3064,0.17122101,5,1,5
17896,3075,0.17182611,5,1,5
17897,3059,0.17092250,5,1,5
17898,3065,0.17124818,5,1,5
17899,3058,0.17084753,5,1,5
17900,3059,0.17089385,5,1,5
17901,3058,0.17082845,5,1,5
17902,3059,0.17087476,5,1,5
17903,3064,0.17114450,5,1,5
17904,3065,0.17119080,5,1,5
17905,3067,0.17129293,5,1,5
17906,3067,0.17128337,5,1,5
17907,3059,0.17082705,5,1,5
17908,3083,0.17215769,5,1,5
17909,3060,0.17086381,5,1,5
17910,3067,0.17124511,5,1,5
17911,3060,0.17084473,5,1,5
17912,3081,0.17200759,5,1,5
17913,3083,0.17210964,5,1,5
17914,3061,0.17087194,5,1,5
17915,3061,0.17086241,5,1,5
17916,3067,0.17118777,5,1,5
17917,3063,0.17095496,5,1,5
17918,3075,0.17161514,5,1,5
17919,3068,0.17121491,5,1,5
17920,3069,0.17126116,5,1,5
17921,3063,0.17091680,5,1,5
17922,3065,0.17101886,5,1,5
17923,3062,0.17084193,5,1,5
17924,3065,0.17099978,5,1,5
17925,3068,0.17115760,5,1,5
17926,3079,0.17176169,5,1,5
17927,3065,0.17097116,5,1,5
17928,3079,0.17174253,5,1,5
17929,3063,0.17084054,5,1,5
17930,3081,0.17183491,5,1,5
17931,3064,0.17087725,5,1,5
17932,3069,0.17114655,5,1,5
17933,3064,0.17085819,5,1,5
17934,3065,0.17090443,5,1,5
17935,3067,0.17100641,5,1,5
17936,3067,0.17099688,5,1,5
17937,3070,0.17115460,5,1,5
17938,3065,0.17086632,5,1,5
17939,3066,0.17091254,5,1,5
17940,3067,0.17095875,5,1,5
17941,3082,0.17178530,5,1,5
17942,3065,0.17082822,5,1,5
17943,3070,0.17109736,5,1,5
17944,3067,0.17092064,5,1,5
17945,3069,0.17102257,5,1,5
17946,3067,0.17090159,5,1,5
17947,3086,0.17195074,5,1,5
17948,3069,0.17099398,5,1,5
17949,3067,0.17087303,5,1,5
17950,3069,0.17097493,5,1,5
17951,3072,0.17113253,5,1,5
17952,3067,0.17084447,5,1,5
17953,3072,0.17111346,5,1,5
17954,3081,0.17160521,5,1,5
17955,3092,0.17220830,5,1,5
17956,3075,0.17125195,5,1,5
17957,3070,0.17096397,5,1,5
17958,3083,0.17167836,5,1,5
17959,3071,0.17100061,5,1,5
17960,3083,0.17165924,5,1,5
17961,3070,0.17092589,5,1,5
17962,3071,0.17097205,5,1,5
17963,3070,0.17090686,5,1,5
17964,3083,0.17162102,5,1,5
17965,3082,0.17155580,5,1,5
17966,3069,0.17082267,5,1,5
17967,3071,0.17092447,5,1,5
17968,3071,0.17091496,5,1,5
17969,3070,0.17084980,5,1,5
17970,3073,0.17100723,5,1,5
17971,3073,0.17099772,5,1,5
17972,3075,0.17109949,5,1,5
17973,3077,0.17120125,5,1,5
17974,3075,0.17108045,5,1,5
17975,3092,0.17201669,5,1,5
17976,3071,0.17083890,5,1,5
17977,3071,0.17082939,5,1,5
17978,3079,0.17126488,5,1,5
17979,3073,0.17092163,5,1,5
17980,3079,0.17124583,5,1,5
17981,3072,0.17084701,5,1,5
17982,3077,0.17111556,5,1,5
17983,3077,0.17110604,5,1,5
17984,3087,0.17165258,5,1,5
17985,3073,0.17086461,5,1,5
17986,3079,0.17118870,5,1,5
17987,3073,0.17084561,5,1,5
17988,3073,0.17083611,5,1,5
17989,3073,0.17082662,5,1,5
17990,3079,0.17115064,5,1,5
17991,3089,0.17169696,5,1,5
17992,3077,0.17102045,5,1,5
17993,3074,0.17084422,5,1,5
17994,3077,0.17100144,5,1,5
17995,3077,0.17099194,5,1,5
17996,3075,0.17087130,5,1,5
17997,3076,0.17091738,5,1,5
17998,3081,0.17118569,5,1,5
17999,3083,0.17128729,5,1,5
18000,3107,0.17261111,5,1,5
18001,3076,0.17087940,5,1,5
18002,3077,0.17092545,5,1,5
18003,3082,0.17119369,5,1,5
18004,3077,0.17090647,5,1,5
18005,3076,0.17084143,5,1,5
18006,3113,0.17288682,5,1,5
18007,3076,0.17082246,5,1,5
18008,3101,0.17220124,5,1,5
18009,3079,0.17097007,5,1,5
18010,3093,0.17173792,5,1,5
18011,3090,0.17156182,5,1,5
18012,3091,0.17160782,5,1,5
18013,3082,0.17109865,5,1,5
18014,3079,0.17092262,5,1,5
18015,3079,0.17091313,5,1,5
18016,3079,0.17090364,5,1,5
18017,3078,0.17083865,5,1,5
18018,3095,0.17177267,5,1,5
18019,3079,0.17087519,5,1,5
18020,3079,0.17086570,5,1,5
18021,3080,0.17091171,5,1,5
18022,3095,0.17173455,5,1,5
18023,3079,0.17083726,5,1,5
18024,3145,0.17448957,5,1,5
18025,3084,0.17109570,5,1,5
18026,3081,0.17091978,5,1,5
18027,3086,0.17118766,5,1,5
18028,3083,0.17101176,5,1,5
18029,3087,0.17122414,5,1,5
18030,3083,0.17099279,5,1,5
18031,3082,0.17092785,5,1,5
18032,3097,0.17175022,5,1,5
18033,3083,0.17096434,5,1,5
18034,3089,0.17128757,5,1,5
18035,3088,0.17122262,5,1,5
18036,3101,0.17193391,5,1,5
18037,3087,0.17114820,5,1,5
18038,3087,0.17113871,5,1,5
18039,3088,0.17118466,5,1,5
18040,3083,0.17089800,5,1,5
18041,3089,0.17122111,5,1,5
18042,3083,0.17087906,5,1,5
18043,3088,0.17114671,5,1,5
18044,3085,0.17097096,5,1,5
18045,3086,0.17101690,5,1,5
18046,3083,0.17084118,5,1,5
18047,3090,0.17121959,5,1,5
18048,3127,0.17326020,5,1,5
18049,3086,0.17097900,5,1,5
18050,3087,0.17102493,5,1,5
18051,3085,0.17090466,5,1,5
18052,3087,0.17100598,5,1,5
18053,3084,0.17083033,5,1,5
18054,3085,0.17087626,5,1,5
18055,3086,0.17092218,5,1,5
18056,3101,0.17174346,5,1,5
18057,3085,0.17084787,5,1,5
18058,3085,0.17083841,5,1,5
18059,3085,0.17082895,5,1,5
18060,3121,0.17281285,5,1,5
18061,3087,0.17092077,5,1,5
18062,3087,0.17091131,5,1,5
18063,3088,0.17095721,5,1,5
18064,3087,0.17089238,5,1,5
18065,3086,0.17082757,5,1,5
18066,3091,0.17109487,5,1,5
18067,3091,0.17108540,5,1,5
18068,3089,0.17096524,5,1,5
18069,3095,0.17128784,5,1,5
18070,3111,0.17216381,5,1,5
18071,3093,0.17115821,5,1,5
18072,3089,0.17092740,5,1,5
18073,3088,0.17086261,5,1,5
18074,3091,0.17101914,5,1,5
18075,3088,0.17084371,5,1,5
18076,3091,0.17100022,5,1,5
18077,3103,0.17165459,5,1,5
18078,3095,0.17120257,5,1,5
18079,3089,0.17086122,5,1,5
18080,3091,0.17096239,5,1,5
18081,3092,0.17100824,5,1,5
18082,3107,0.17182834,5,1,5
18083,3089,0.17082343,5,1,5
18084,3107,0.17180933,5,1,5
18085,3091,0.17091512,5,1,5
18086,3091,0.17090567,5,1,5
18087,3091,0.17089622,5,1,5
18088,3093,0.17099735,5,1,5
18089,3090,0.17082205,5,1,5
18090,3097,0.17119956,5,1,5
18091,3091,0.17085844,5,1,5
18092,3091,0.17084899,5,1,5
18093,3092,0.17089482,5,1,5
18094,3091,0.17083011,5,1,5
18095,3092,0.17087593,5,1,5
18096,3097,0.17114279,5,1,5
18097,3093,0.17091231,5,1,5
18098,3093,0.17090286,5,1,5
18099,3092,0.17083817,5,1,5
18100,3097,0.17110497,5,1,5
18101,3093,0.17087454,5,1,5
18102,3095,0.17097558,5,1,5
18103,3098,0.17113186,5,1,5
18104,3095,0.17095669,5,1,5
18105,3098,0.17111295,5,1,5
18106,3093,0.17082735,5,1,5
18107,3094,0.17087314,5,1,5
18108,3101,0.17125028,5,1,5
18109,3099,0.17113038,5,1,5
18110,3117,0.17211485,5,1,5
18111,3097,0.17100105,5,1,5
18112,3097,0.17099161,5,1,5
18113,3096,0.17092696,5,1,5
18114,3101,0.17119355,5,1,5
18115,3111,0.17173613,5,1,5
18116,3097,0.17095385,5,1,5
18117,3098,0.17099961,5,1,5
18118,3095,0.17082459,5,1,5
18119,3096,0.17087036,5,1,5
18120,3097,0.17091611,5,1,5
18121,3098,0.17096187,5,1,5
18122,3097,0.17089725,5,1,5
18123,3113,0.17177068,5,1,5
18124,3101,0.17109910,5,1,5
18125,3098,0.17092414,5,1,5
18126,3101,0.17108022,5,1,5
18127,3105,0.17129144,5,1,5
18128,3115,0.17183363,5,1,5
18129,3100,0.17099675,5,1,5
18130,3103,0.17115279,5,1,5
18131,3099,0.17092273,5,1,5
18132,3101,0.17102360,5,1,5
18133,3098,0.17084873,5,1,5
18134,3103,0.17111503,5,1,5
18135,3103,0.17110560,5,1,5
18136,3099,0.17087561,5,1,5
18137,3103,0.17108673,5,1,5
18138,3119,0.17195942,5,1,5
18139,3099,0.17084735,5,1,5
18140,3119,0.17194046,5,1,5
18141,3106,0.17121438,5,1,5
18142,3137,0.17291368,5,1,5
18143,3104,0.17108527,5,1,5
18144,3107,0.17124118,5,1,5
18145,3103,0.17101130,5,1,5
18146,3105,0.17111209,5,1,5
18147,3100,0.17082713,5,1,5
18148,3101,0.17087282,5,1,5
18149,3107,0.17119401,5,1,5
18150,3103,0.17096419,5,1,5
18151,3103,0.17095477,5,1,5
18152,3109,0.17127589,5,1,5
18153,3104,0.17099102,5,1,5
18154,3109,0.17125702,5,1,5
18155,3103,0.17091710,5,1,5
18156,3119,0.17178894,5,1,5
18157,3103,0.17089828,5,1,5
18158,3105,0.17099901,5,1,5
18159,3103,0.17087945,5,1,5
18160,3103,0.17087004,5,1,5
18161,3103,0.17086064,5,1,5
18162,3125,0.17206255,5,1,5
18163,3103,0.17084182,5,1,5
18164,3121,0.17182339,5,1,5
18165,3104,0.17087806,5,1,5
18166,3109,0.17114390,5,1,5
18167,3104,0.17085925,5,1,5
18168,3125,0.17200572,5,1,5
18169,3104,0.17084044,5,1,5
18170,3109,0.17110622,5,1,5
18171,3104,0.17082164,5,1,5
18172,3111,0.17119745,5,1,5
18173,3108,0.17102295,5,1,5
18174,3125,0.17194894,5,1,5
18175,3106,0.17089409,5,1,5
18176,3105,0.17082967,5,1,5
18177,3106,0.17087528,5,1,5
18178,3107,0.17092089,5,1,5
18179,3113,0.17124154,5,1,5
18180,3107,0.17090209,5,1,5
18181,3107,0.17089269,5,1,5
18182,3109,0.17099329,5,1,5
18183,3122,0.17169884,5,1,5
18184,3127,0.17196436,5,1,5
18185,3112,0.17113005,5,1,5
18186,3125,0.17183548,5,1,5
18187,3115,0.17127619,5,1,5
18188,3125,0.17181658,5,1,5
18189,3109,0.17092748,5,1,5
18190,3113,0.17113799,5,1,5
18191,3110,0.17096366,5,1,5
18192,3109,0.17089930,5,1,5
18193,3111,0.17099984,5,1,5
18194,3125,0.17175992,5,1,5
18195,3109,0.17087112,5,1,5
18196,3109,0.17086173,5,1,5
18197,3133,0.17217124,5,1,5
18198,3155,0.17337070,5,1,5
18199,3114,0.17110830,5,1,5
18200,3109,0.17082418,5,1,5
18201,3110,0.17086973,5,1,5
18202,3111,0.17091528,5,1,5
18203,3111,0.17090589,5,1,5
18204,3115,0.17111624,5,1,5
18205,3134,0.17215051,5,1,5
18206,3111,0.17087773,5,1,5
18207,3116,0.17114297,5,1,5
18208,3111,0.17085896,5,1,5
18209,3111,0.17084958,5,1,5
18210,3119,0.17127952,5,1,5
18211,3116,0.17110538,5,1,5
18212,3127,0.17169998,5,1,5
18213,3113,0.17092187,5,1,5
18214,3117,0.17113210,5,1,5
18215,3113,0.17090310,5,1,5
18216,3133,0.17199166,5,1,5
18217,3112,0.17082945,5,1,5
18218,3129,0.17175321,5,1,5
18219,3113,0.17086558,5,1,5
