q,tau_q,alpha_q,f_alpha
-7.3700,4.605837343867968,0.000000000000000,-4.605837343867968
-7.3600,4.605837343867968,0.000000000000000,-4.605837343867968
-7.3500,4.605837343867968,0.000000000000000,-4.605837343867968
-7.3400,4.605837343867968,0.000000000000000,-4.605837343867968
-7.3300,4.605837343867968,0.000000000000000,-4.605837343867968
-7.3200,4.605837343867968,0.000000000000000,-4.605837343867968
-7.3100,4.605837343867968,0.000000000000000,-4.605837343867968
-7.3000,4.605837343867968,0.000000000000000,-4.605837343867968
-7.2900,4.605837343867968,0.000000000000000,-4.605837343867968
-7.2800,4.605837343867968,0.000000000000000,-4.605837343867968
-7.2700,4.605837343867968,0.000000000000000,-4.605837343867968
-7.2600,4.605837343867968,-0.000007241301514,-4.605784772018977
-7.2500,4.605837199041938,-0.000007241301514,-4.605784699605961
-7.2400,4.605837199041938,0.000000000000000,-4.605837199041938
-7.2300,4.605837199041938,0.000000000000000,-4.605837199041938
-7.2200,4.605837199041938,0.000000000000000,-4.605837199041938
-7.2100,4.605837199041938,0.000000000000000,-4.605837199041938
-7.2000,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1900,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1800,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1700,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1600,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1500,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1400,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1300,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1200,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1100,4.605837199041938,0.000000000000000,-4.605837199041938
-7.1000,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0900,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0800,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0700,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0600,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0500,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0400,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0300,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0200,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0100,4.605837199041938,0.000000000000000,-4.605837199041938
-7.0000,4.605837199041938,0.000000000000000,-4.605837199041938
-6.9900,4.605837199041938,0.000000000000000,-4.605837199041938
-6.9800,4.605837199041938,0.000000000000000,-4.605837199041938
-6.9700,4.605837199041938,0.000000000000000,-4.605837199041938
